# y,U,k,omega,u'u',u'v',v'v',w'w'
  0.00000000E+00  0.12154273E+01  0.16961742E-02  0.85738573E+00  0.14255573E-02 -0.17153839E-04  0.98328135E-03  0.98350987E-03
  0.18103379E+00  0.11589396E+01  0.27387296E-02  0.12687464E+01  0.24256397E-02  0.75780578E-03  0.13486778E-02  0.17031417E-02
  0.18965457E+00  0.11542332E+01  0.28307019E-02  0.13083498E+01  0.25127745E-02  0.79396913E-03  0.13822339E-02  0.17663953E-02
  0.19827534E+00  0.11493829E+01  0.29249881E-02  0.13500807E+01  0.26019572E-02  0.83011387E-03  0.14167921E-02  0.18312269E-02
  0.20689612E+00  0.11443931E+01  0.30214119E-02  0.13940753E+01  0.26930140E-02  0.86624644E-03  0.14522938E-02  0.18975160E-02
  0.21551690E+00  0.11392696E+01  0.31198092E-02  0.14404948E+01  0.27857837E-02  0.90237294E-03  0.14886851E-02  0.19651496E-02
  0.22413767E+00  0.11340168E+01  0.32200248E-02  0.14895284E+01  0.28801145E-02  0.93849777E-03  0.15259148E-02  0.20340203E-02
  0.23275845E+00  0.11286378E+01  0.33219126E-02  0.15413963E+01  0.29758641E-02  0.97462399E-03  0.15639350E-02  0.21040261E-02
  0.24137922E+00  0.11231324E+01  0.34253361E-02  0.15963548E+01  0.30728998E-02  0.10107537E-02  0.16027012E-02  0.21750712E-02
  0.25000000E+00  0.11174987E+01  0.35301686E-02  0.16547016E+01  0.31710995E-02  0.10468886E-02  0.16421719E-02  0.22470657E-02
  0.25862078E+00  0.11117338E+01  0.36362938E-02  0.17167827E+01  0.32703515E-02  0.10830302E-02  0.16823094E-02  0.23199267E-02
  0.26724155E+00  0.11058345E+01  0.37436061E-02  0.17830004E+01  0.33705550E-02  0.11191805E-02  0.17230796E-02  0.23935777E-02
  0.27586233E+00  0.10997946E+01  0.38520103E-02  0.18538242E+01  0.34716199E-02  0.11553416E-02  0.17644517E-02  0.24679490E-02
  0.28448310E+00  0.10935997E+01  0.39614218E-02  0.19298029E+01  0.35734668E-02  0.11915166E-02  0.18063990E-02  0.25429779E-02
  0.29310388E+00  0.10872274E+01  0.40717668E-02  0.20115811E+01  0.36760268E-02  0.12277091E-02  0.18488984E-02  0.26186085E-02
  0.30172466E+00  0.10806561E+01  0.41829822E-02  0.20999199E+01  0.37792420E-02  0.12639239E-02  0.18919306E-02  0.26947919E-02
  0.31034543E+00  0.10738815E+01  0.42950161E-02  0.21957224E+01  0.38830654E-02  0.13001671E-02  0.19354803E-02  0.27714865E-02
  0.31896621E+00  0.10669286E+01  0.44078286E-02  0.23000680E+01  0.39874621E-02  0.13364468E-02  0.19795366E-02  0.28486585E-02
  0.32758698E+00  0.10598473E+01  0.45213937E-02  0.24142561E+01  0.40924109E-02  0.13727735E-02  0.20240934E-02  0.29262831E-02
  0.33620776E+00  0.10526872E+01  0.46357015E-02  0.25398646E+01  0.41979076E-02  0.14091623E-02  0.20691498E-02  0.30043457E-02
  0.34482853E+00  0.10449749E+01  0.47507628E-02  0.26788273E+01  0.43039689E-02  0.14456348E-02  0.21147116E-02  0.30828450E-02
  0.35344931E+00  0.10379293E+01  0.48666136E-02  0.28335392E+01  0.44106391E-02  0.14822222E-02  0.21607919E-02  0.31617962E-02
  0.36207009E+00  0.10304534E+01  0.49833203E-02  0.30070008E+01  0.45179956E-02  0.15189689E-02  0.22074116E-02  0.32412334E-02
  0.37069086E+00  0.10224947E+01  0.51009774E-02  0.32030177E+01  0.46261487E-02  0.15559341E-02  0.22545979E-02  0.33212083E-02
  0.37931164E+00  0.10139881E+01  0.52196847E-02  0.34264826E+01  0.47352195E-02  0.15931845E-02  0.23023752E-02  0.34017747E-02
  0.38793241E+00  0.10048504E+01  0.53394752E-02  0.36837759E+01  0.48452677E-02  0.16307656E-02  0.23507414E-02  0.34829412E-02
  0.39655319E+00  0.99497396E+00  0.54601524E-02  0.39833550E+01  0.49561236E-02  0.16686299E-02  0.23996188E-02  0.35645624E-02
  0.40517397E+00  0.98421904E+00  0.55810071E-02  0.43366554E+01  0.50670932E-02  0.17065062E-02  0.24487699E-02  0.36461513E-02
  0.41379474E+00  0.97241176E+00  0.57005064E-02  0.47595770E+01  0.51766191E-02  0.17437423E-02  0.24977158E-02  0.37266780E-02
  0.42241552E+00  0.95937230E+00  0.58166072E-02  0.52751412E+01  0.52825480E-02  0.17794119E-02  0.25458642E-02  0.38048023E-02
  0.42672591E+00  0.95233127E+00  0.58734274E-02  0.55772229E+01  0.53341722E-02  0.17966663E-02  0.25696805E-02  0.38430021E-02
  0.43103629E+00  0.94488810E+00  0.59300822E-02  0.59178607E+01  0.53855615E-02  0.18138372E-02  0.25935367E-02  0.38810662E-02
  0.43534668E+00  0.93699328E+00  0.59867608E-02  0.63046203E+01  0.54369270E-02  0.18310348E-02  0.26174746E-02  0.39191200E-02
  0.43965707E+00  0.92857640E+00  0.60436202E-02  0.67476525E+01  0.54884531E-02  0.18483476E-02  0.26415265E-02  0.39572608E-02
  0.44396746E+00  0.91955090E+00  0.61006503E-02  0.72602213E+01  0.55401541E-02  0.18657910E-02  0.26656712E-02  0.39954753E-02
  0.44827784E+00  0.90980960E+00  0.61575865E-02  0.78600163E+01  0.55917799E-02  0.18832690E-02  0.26898086E-02  0.40335844E-02
  0.45258823E+00  0.89921856E+00  0.62137952E-02  0.85712103E+01  0.56426985E-02  0.19005226E-02  0.27137244E-02  0.40711676E-02
  0.45689862E+00  0.88761182E+00  0.62682084E-02  0.94278465E+01  0.56918275E-02  0.19170938E-02  0.27370708E-02  0.41075186E-02
  0.46120901E+00  0.87480120E+00  0.63196811E-02  0.10479978E+02  0.57379965E-02  0.19324781E-02  0.27594770E-02  0.41418887E-02
  0.46336420E+00  0.86787374E+00  0.63444950E-02  0.11099716E+02  0.57601742E-02  0.19398294E-02  0.27703649E-02  0.41584508E-02
  0.46551940E+00  0.86052722E+00  0.63691958E-02  0.11800827E+02  0.57822970E-02  0.19472184E-02  0.27811675E-02  0.41749272E-02
  0.46767459E+00  0.85270361E+00  0.63937505E-02  0.12599521E+02  0.58043499E-02  0.19546459E-02  0.27918554E-02  0.41912957E-02
  0.46982978E+00  0.84433093E+00  0.64180076E-02  0.13517485E+02  0.58261980E-02  0.19620602E-02  0.28023619E-02  0.42074552E-02
  0.47198498E+00  0.83532200E+00  0.64416761E-02  0.14583287E+02  0.58475680E-02  0.19693572E-02  0.28125705E-02  0.42232136E-02
  0.47414017E+00  0.82556763E+00  0.64642673E-02  0.15835363E+02  0.58679892E-02  0.19763571E-02  0.28222952E-02  0.42382502E-02
  0.47629537E+00  0.81492910E+00  0.64849869E-02  0.17326698E+02  0.58866846E-02  0.19827541E-02  0.28312452E-02  0.42520441E-02
  0.47845056E+00  0.80323109E+00  0.65026572E-02  0.19132550E+02  0.59024932E-02  0.19880774E-02  0.28389979E-02  0.42638233E-02
  0.48060575E+00  0.79026443E+00  0.65159897E-02  0.21365142E+02  0.59141649E-02  0.19918163E-02  0.28450695E-02  0.42727450E-02
  0.48168335E+00  0.78322661E+00  0.65211166E-02  0.22686780E+02  0.59185950E-02  0.19931863E-02  0.28474482E-02  0.42761900E-02
  0.48276095E+00  0.77573954E+00  0.65255940E-02  0.24187444E+02  0.59225439E-02  0.19944609E-02  0.28494426E-02  0.42792015E-02
  0.48383855E+00  0.76773630E+00  0.65292384E-02  0.25904107E+02  0.59258594E-02  0.19955865E-02  0.28509592E-02  0.42816582E-02
  0.48491614E+00  0.75913732E+00  0.65316753E-02  0.27886136E+02  0.59282005E-02  0.19964329E-02  0.28518365E-02  0.42833137E-02
  0.48599374E+00  0.74984593E+00  0.65323385E-02  0.30199050E+02  0.59290435E-02  0.19968049E-02  0.28518372E-02  0.42837962E-02
  0.48707134E+00  0.73973999E+00  0.65303932E-02  0.32931733E+02  0.59276104E-02  0.19964152E-02  0.28506174E-02  0.42825586E-02
  0.48814893E+00  0.72866223E+00  0.65245800E-02  0.36207821E+02  0.59227143E-02  0.19948184E-02  0.28476698E-02  0.42787758E-02
  0.48922653E+00  0.71641055E+00  0.65130422E-02  0.40204628E+02  0.59125961E-02  0.19913385E-02  0.28422573E-02  0.42712311E-02
  0.49030413E+00  0.70273502E+00  0.64934186E-02  0.45190621E+02  0.58950563E-02  0.19851325E-02  0.28334024E-02  0.42583784E-02
  0.49084293E+00  0.69527060E+00  0.64802810E-02  0.48163150E+02  0.58833260E-02  0.19809966E-02  0.28274693E-02  0.42497667E-02
  0.49138172E+00  0.68729405E+00  0.64649775E-02  0.51557103E+02  0.58698095E-02  0.19763264E-02  0.28204184E-02  0.42397270E-02
  0.49192052E+00  0.67872467E+00  0.64469567E-02  0.55463707E+02  0.58540306E-02  0.19709540E-02  0.28119866E-02  0.42278962E-02
  0.49245932E+00  0.66946672E+00  0.64253394E-02  0.60005129E+02  0.58352034E-02  0.19645955E-02  0.28017794E-02  0.42136961E-02
  0.49299812E+00  0.65940238E+00  0.63988819E-02  0.65345069E+02  0.58122102E-02  0.19568552E-02  0.27892443E-02  0.41963093E-02
  0.49353692E+00  0.64838048E+00  0.63658090E-02  0.71707896E+02  0.57834505E-02  0.19471719E-02  0.27735981E-02  0.41745695E-02
  0.49407572E+00  0.63620283E+00  0.63234886E-02  0.79409073E+02  0.57465313E-02  0.19346999E-02  0.27536981E-02  0.41467478E-02
  0.49461452E+00  0.62260812E+00  0.62679502E-02  0.88906066E+02  0.56978159E-02  0.19181338E-02  0.27278464E-02  0.41102382E-02
  0.49515331E+00  0.60929971E+00  0.62041262E-02  0.99219189E+02  0.56415155E-02  0.18988446E-02  0.26984510E-02  0.40682858E-02
  0.49542271E+00  0.59880260E+00  0.61474340E-02  0.10812303E+03  0.55914316E-02  0.18816798E-02  0.26724186E-02  0.40310179E-02
  0.49569211E+00  0.58969878E+00  0.60945406E-02  0.11643114E+03  0.55448523E-02  0.18658511E-02  0.26479938E-02  0.39962351E-02
  0.49596151E+00  0.57983784E+00  0.60329396E-02  0.12607265E+03  0.54906993E-02  0.18475509E-02  0.26194639E-02  0.39557159E-02
  0.49623091E+00  0.56908768E+00  0.59600753E-02  0.13737915E+03  0.54266640E-02  0.18259877E-02  0.25857065E-02  0.39077802E-02
  0.49650031E+00  0.55728217E+00  0.58724279E-02  0.15079808E+03  0.53495500E-02  0.18000781E-02  0.25451895E-02  0.38501162E-02
  0.49676971E+00  0.54420494E+00  0.57650708E-02  0.16694644E+03  0.52548544E-02  0.17683071E-02  0.24957930E-02  0.37794942E-02
  0.49703911E+00  0.52956770E+00  0.56309210E-02  0.18669557E+03  0.51360464E-02  0.17284726E-02  0.24345194E-02  0.36912763E-02
  0.49730851E+00  0.51298042E+00  0.54595418E-02  0.21131011E+03  0.49834449E-02  0.16772720E-02  0.23570278E-02  0.35786108E-02
  0.49757791E+00  0.49647296E+00  0.52672731E-02  0.23830083E+03  0.48112253E-02  0.16193523E-02  0.22711015E-02  0.34522195E-02
  0.49771261E+00  0.48326036E+00  0.50982965E-02  0.26177481E+03  0.46592393E-02  0.15681964E-02  0.21962261E-02  0.33411276E-02
  0.49784731E+00  0.47167699E+00  0.49404787E-02  0.28379222E+03  0.45169499E-02  0.15203909E-02  0.21266397E-02  0.32373677E-02
  0.49798201E+00  0.45901562E+00  0.47578167E-02  0.30945040E+03  0.43517662E-02  0.14649296E-02  0.20465661E-02  0.31173011E-02
  0.49811671E+00  0.44509757E+00  0.45454158E-02  0.33964643E+03  0.41589765E-02  0.14002008E-02  0.19540983E-02  0.29777568E-02
  0.49825140E+00  0.42970731E+00  0.42977433E-02  0.37558248E+03  0.39331925E-02  0.13243727E-02  0.18471137E-02  0.28151803E-02
  0.49838610E+00  0.41258503E+00  0.40089165E-02  0.41890526E+03  0.36685725E-02  0.12354681E-02  0.17234078E-02  0.26258526E-02
  0.49852080E+00  0.39342082E+00  0.36732802E-02  0.47192665E+03  0.33594147E-02  0.11315432E-02  0.15809031E-02  0.24062425E-02
  0.49865550E+00  0.37185140E+00  0.32862759E-02  0.53797763E+03  0.30014272E-02  0.10110349E-02  0.14178180E-02  0.21533066E-02
  0.49879020E+00  0.35068968E+00  0.29044126E-02  0.61027584E+03  0.26475970E-02  0.89158821E-03  0.12576376E-02  0.19035905E-02
  0.49885755E+00  0.33405167E+00  0.26069933E-02  0.67305189E+03  0.23720004E-02  0.79828219E-03  0.11331255E-02  0.17088607E-02
  0.49892490E+00  0.31978716E+00  0.23576725E-02  0.73195575E+03  0.21410254E-02  0.71994599E-03  0.10287790E-02  0.15455405E-02
  0.49899225E+00  0.30462065E+00  0.21006904E-02  0.80079471E+03  0.19029406E-02  0.63907984E-03  0.92121448E-03  0.13772256E-02
  0.49905960E+00  0.28852462E+00  0.18394864E-02  0.88229920E+03  0.16610026E-02  0.55679696E-03  0.81176313E-03  0.12062072E-02
  0.49912695E+00  0.27148957E+00  0.15783910E-02  0.98031595E+03  0.14194014E-02  0.47453381E-03  0.70206787E-03  0.10353128E-02
  0.49919430E+00  0.25353052E+00  0.13225680E-02  0.11004292E+04  0.11831445E-02  0.39402058E-03  0.59408936E-03  0.86790207E-03
  0.49926165E+00  0.23469217E+00  0.10777674E-02  0.12509842E+04  0.95780195E-03  0.31719874E-03  0.49002702E-03  0.70770585E-03
  0.49932900E+00  0.21505137E+00  0.84986558E-03  0.14448192E+04  0.74909309E-03  0.24607613E-03  0.39214415E-03  0.55849393E-03
  0.49939635E+00  0.19729348E+00  0.66847323E-03  0.16654906E+04  0.58412166E-03  0.18994141E-03  0.31322093E-03  0.43960388E-03
  0.49943003E+00  0.18431153E+00  0.55138921E-03  0.18639636E+04  0.47842633E-03  0.15407473E-03  0.26157993E-03  0.36277216E-03
  0.49946370E+00  0.17378731E+00  0.46578211E-03  0.20560695E+04  0.40161545E-03  0.12811332E-03  0.22338927E-03  0.30655950E-03
  0.49949738E+00  0.16315722E+00  0.38787355E-03  0.22873122E+04  0.33213198E-03  0.10474505E-03  0.18823380E-03  0.25538132E-03
  0.49953105E+00  0.15243851E+00  0.31787450E-03  0.25693258E+04  0.27012148E-03  0.84026743E-04  0.15624570E-03  0.20938181E-03
  0.49956473E+00  0.14164755E+00  0.25585632E-03  0.29183274E+04  0.21559767E-03  0.65965162E-04  0.12750527E-03  0.16860970E-03
  0.49959840E+00  0.13079933E+00  0.20175280E-03  0.33574743E+04  0.16843908E-03  0.50515231E-04  0.10204288E-03  0.13302363E-03
  0.49963208E+00  0.11990713E+00  0.15536217E-03  0.39207380E+04  0.12839216E-03  0.37580145E-04  0.79838157E-04  0.10249402E-03
  0.49966575E+00  0.10898228E+00  0.11635219E-03  0.46595411E+04  0.95079399E-04  0.27013375E-04  0.60819176E-04  0.76805798E-04
  0.49969943E+00  0.99403790E-01  0.87863067E-04  0.55111700E+04  0.71021402E-04  0.19541950E-04  0.46671157E-04  0.58033575E-04
  0.49971626E+00  0.92553292E-01  0.70685452E-04  0.62821835E+04  0.56669734E-04  0.15184399E-04  0.37993256E-04  0.46707913E-04
  0.49973310E+00  0.87069295E-01  0.58638173E-04  0.70302571E+04  0.46685434E-04  0.12210775E-04  0.31829629E-04  0.38761284E-04
  0.49974994E+00  0.81582789E-01  0.48044731E-04  0.79311853E+04  0.37974114E-04  0.96677951E-05  0.26344636E-04  0.31770712E-04
  0.49976678E+00  0.76094305E-01  0.38817734E-04  0.90288740E+04  0.30448644E-04  0.75206468E-05  0.21507634E-04  0.25679190E-04
  0.49978361E+00  0.70604282E-01  0.30866297E-04  0.10384247E+05  0.24019659E-04  0.57337035E-05  0.17285572E-04  0.20427363E-04
  0.49980045E+00  0.65113082E-01  0.24096588E-04  0.12083796E+05  0.18596178E-04  0.42708311E-05  0.13643101E-04  0.15953897E-04
  0.49981729E+00  0.59620991E-01  0.18412359E-04  0.14253589E+05  0.14086228E-04  0.30957203E-05  0.10542663E-04  0.12195827E-04
  0.49983413E+00  0.54128234E-01  0.13715455E-04  0.17083103E+05  0.10397456E-04  0.21722326E-05  0.79445733E-05  0.90888803E-05
  0.49985096E+00  0.49321680E-01  0.10330086E-04  0.20323536E+05  0.77649750E-05  0.15407807E-05  0.60468378E-05  0.68483592E-05
  0.49985938E+00  0.45888238E-01  0.83077139E-05  0.23240465E+05  0.62065746E-05  0.11825980E-05  0.48995673E-05  0.55092860E-05
  0.49986780E+00  0.43141384E-01  0.68960367E-05  0.26055955E+05  0.51258554E-05  0.94239953E-06  0.40919541E-05  0.45742638E-05
  0.49987622E+00  0.40394463E-01  0.56587639E-05  0.29429197E+05  0.41844328E-05  0.74004651E-06  0.33785882E-05  0.37545068E-05
  0.49988464E+00  0.37647482E-01  0.45834889E-05  0.33515681E+05  0.33713984E-05  0.57157873E-06  0.27537208E-05  0.30418586E-05
  0.49989306E+00  0.34900450E-01  0.36579114E-05  0.38529386E+05  0.26760551E-05  0.43318682E-06  0.22115400E-05  0.24282277E-05
  0.49990148E+00  0.32153370E-01  0.28698469E-05  0.44771238E+05  0.20879277E-05  0.32122339E-06  0.17461725E-05  0.19055937E-05
  0.49990989E+00  0.29406249E-01  0.22072375E-05  0.52675106E+05  0.15967748E-05  0.23221461E-06  0.13516864E-05  0.14660138E-05
  0.49991831E+00  0.26659088E-01  0.16581612E-05  0.62884852E+05  0.11925987E-05  0.16287148E-06  0.10220942E-05  0.11016296E-05
  0.49992673E+00  0.24255297E-01  0.12607605E-05  0.74457359E+05  0.90199438E-06  0.11575389E-06  0.78170861E-06  0.83781808E-06
  0.49993094E+00  0.22538288E-01  0.10221987E-05  0.84780639E+05  0.72856819E-06  0.89133287E-07  0.63642334E-06  0.67940581E-06
  0.49993515E+00  0.21164670E-01  0.85493721E-06  0.94662923E+05  0.60747971E-06  0.71303481E-07  0.53407760E-06  0.56831711E-06
  0.49993936E+00  0.19791046E-01  0.70764092E-06  0.10640471E+06  0.50125367E-06  0.56285349E-07  0.44355750E-06  0.47047067E-06
  0.49994357E+00  0.18417427E-01  0.57891729E-06  0.12049750E+06  0.40878239E-06  0.43770652E-07  0.36410621E-06  0.38494597E-06
  0.49994778E+00  0.17043840E-01  0.46739593E-06  0.13760721E+06  0.32898429E-06  0.33467892E-07  0.29497079E-06  0.31083677E-06
  0.49995199E+00  0.15670361E-01  0.37172967E-06  0.15865326E+06  0.26080454E-06  0.25102581E-07  0.23540299E-06  0.24725181E-06
  0.49995619E+00  0.14297169E-01  0.29059567E-06  0.18493207E+06  0.20321586E-06  0.18417511E-07  0.18465995E-06  0.19331553E-06
  0.49996040E+00  0.12924656E-01  0.22269490E-06  0.21831495E+06  0.15521800E-06  0.13172895E-07  0.14200401E-06  0.14816779E-06
  0.49996459E+00  0.11553580E-01  0.16674763E-06  0.26157490E+06  0.11583455E-06  0.91462509E-08  0.10669989E-06  0.11096082E-06
  0.49996877E+00  0.10185248E-01  0.12148515E-06  0.31894667E+06  0.84107076E-07  0.61321785E-08  0.78009482E-07  0.80853745E-07
  0.49997292E+00  0.88216663E-02  0.85645541E-07  0.39713173E+06  0.59092294E-07  0.39426164E-08  0.55189048E-07  0.57009740E-07
  0.49997703E+00  0.74655251E-02  0.57986292E-07  0.50720770E+06  0.39870916E-07  0.24081157E-08  0.37497224E-07  0.38604444E-07
  0.49998107E+00  0.61199107E-02  0.37312531E-07  0.66852321E+06  0.25567113E-07  0.13795032E-08  0.24213208E-07  0.24844741E-07
  0.49998503E+00  0.47876658E-02  0.22494945E-07  0.91736878E+06  0.15360487E-07  0.72838869E-09  0.14648694E-07  0.14980709E-07
  0.49998889E+00  0.34704929E-02  0.12456804E-07  0.13285124E+07  0.84767134E-08  0.34621110E-09  0.81398965E-08  0.82969988E-08
  0.49999266E+00  0.21680641E-02  0.61571781E-08  0.20768427E+07  0.41757726E-08  0.14362367E-09  0.40369138E-08  0.41016697E-08
  0.49999635E+00  0.97949644E-03  0.20303703E-08  0.34794161E+07  0.13745405E-08  0.33093303E-10  0.13335091E-08  0.13526911E-08
  0.50000000E+00  0.43865002E-03  0.24674889E-09  0.43925250E+07  0.16851685E-09 -0.11080382E-10  0.16058796E-09  0.16439296E-09
