RXX,RXY,RXZ,RYY,RYZ,RZZ
-2.866606777000000098e-04,1.253990015999999902e-03,6.126760134000000272e-08,3.137614934000000221e-04,-4.131036885999999813e-08,-1.046950139999999945e-05
-2.680333892000000143e-04,1.322925835000000102e-03,1.066101964999999979e-07,2.895818030000000078e-04,-7.516185154999999649e-08,-2.815631641999999995e-06
-2.484124293000000011e-04,1.392234474000000064e-03,8.980714178999999549e-08,2.649971470999999842e-04,-8.249849928000000095e-08,1.887308897000000105e-07
-2.263456344999999876e-04,1.457600728999999991e-03,3.931959618000000135e-08,2.384149336999999912e-04,-8.190947357000000002e-08,4.269104848999999933e-07
-1.992843088999999917e-04,1.504443998999999968e-03,-3.380102425000000133e-08,2.074807456999999981e-04,-6.773392805999999550e-08,-1.012072841999999969e-06
-1.549619009000000091e-04,1.537641128000000103e-03,-4.245842479000000033e-09,1.595498125999999974e-04,-2.686162441000000014e-08,-2.029409099999999977e-06
-1.000935422999999961e-04,1.583875795000000072e-03,1.056614800000000031e-07,1.019044523999999949e-04,-6.541652560000000369e-08,-2.685841763999999750e-07
2.142180463999999865e-04,-7.863461318999999785e-04,-2.003745589000000072e-06,-9.834395764999999336e-05,-9.626763730999999292e-07,-2.853859688999999848e-05
-1.904271725999999847e-05,-2.166067755000000109e-04,-1.679863748999999950e-07,3.617566717000000073e-04,-2.759269085999999872e-07,-2.999217265000000011e-04
-1.709346004000000081e-04,4.228068300999999991e-05,-3.856094993000000174e-07,7.476385023000000013e-04,-1.047509989000000054e-06,-3.289493301999999765e-04
-2.623171663000000049e-04,2.032429397999999912e-04,6.616483170999999504e-07,9.400390190999999458e-04,5.015437375999999504e-07,-4.945417193000000225e-04
-2.963757795000000099e-04,2.874472186999999781e-04,2.557235600999999813e-07,9.443354125000000092e-04,-6.434614557000000482e-08,-3.961512644999999957e-04
-3.120627101999999867e-04,3.297666561999999910e-04,1.527961909999999919e-07,9.289038096999999942e-04,-1.798545575999999961e-07,-3.151209154999999791e-04
-3.215352416999999840e-04,3.521092907000000142e-04,1.192528891000000052e-07,9.164521860000000159e-04,-3.012441563999999844e-07,-2.475009548000000215e-04
-3.301215724999999952e-04,3.681822759999999741e-04,8.745512564999999582e-08,9.074867547999999461e-04,-4.017244421000000147e-07,-1.878619705999999990e-04
-3.385699882999999876e-04,3.827547909999999987e-04,4.222394503999999979e-08,9.004706143999999550e-04,-2.085797076999999935e-07,-1.347458315999999876e-04
-3.472371002000000130e-04,3.972129930000000211e-04,3.559549221999999985e-08,8.944415456999999956e-04,-3.279049424999999738e-08,-6.280628397000000216e-05
-3.560481736999999980e-04,4.116590701999999847e-04,4.777253596999999687e-08,8.896524295999999957e-04,-2.221352880000000093e-07,-4.587570429000000118e-05
-3.649892939999999889e-04,4.259016940999999835e-04,1.345046286999999915e-07,8.854238874000000363e-04,-6.215508226000000442e-07,-7.297374788000000239e-06
-3.739281271999999787e-04,4.399894359999999977e-04,3.019381974000000201e-08,8.816487596000000459e-04,-1.485338367999999994e-07,-2.265830010000000118e-05
-3.829082621000000158e-04,4.537012282999999834e-04,5.268222311000000298e-08,8.784130268000000250e-04,-2.591620669000000113e-07,-5.280866343000000283e-05
-3.917789390000000040e-04,4.670550356999999967e-04,6.882637199000000494e-08,8.752223871999999716e-04,-3.758945447999999925e-07,-7.749645348000000229e-05
-4.006590912999999908e-04,4.801621900000000148e-04,4.094421123000000155e-08,8.720703120999999955e-04,-4.478297493999999769e-08,-7.732578027000000151e-05
-4.092942572999999792e-04,4.928133624000000232e-04,7.731897626000000372e-08,8.689934756999999864e-04,-4.879524155000000522e-07,-1.201208909999999992e-04
-4.178653557000000106e-04,5.050924308999999888e-04,2.092248762000000126e-07,8.650589532999999583e-04,-2.375279953000000013e-07,-1.118293387999999935e-05
-4.261691114000000155e-04,5.173043993999999497e-04,6.543338574999999741e-08,8.622043140000000333e-04,-4.926597828000000356e-07,-1.513184714000000120e-04
-4.342235703999999851e-04,5.288708001999999813e-04,2.243065394999999952e-07,8.577230573000000453e-04,-2.659067602000000195e-07,-3.010928230999999859e-05
-4.419798481999999873e-04,5.406607643000000156e-04,4.261105932999999876e-08,8.541706726000000173e-04,-3.752484672999999847e-07,-1.717283853000000011e-04
-4.495353634000000178e-04,5.520897161000000095e-04,1.387427489000000080e-07,8.490881478999999857e-04,-1.730310506000000023e-07,-1.000831564000000037e-04
-4.565396217000000211e-04,5.633938198000000520e-04,1.284972827000000082e-08,8.442152470000000367e-04,-1.317933800999999914e-07,-1.824344158999999948e-04
-4.633400425999999899e-04,5.747754567000000004e-04,3.343233608000000111e-09,8.385350053999999533e-04,-3.428991252000000123e-08,-1.920359467000000095e-04
-4.693386425000000057e-04,5.854675572999999819e-04,1.548859136999999954e-07,8.312581813000000531e-04,-2.049394734000000083e-07,-9.748720517999999446e-05
-4.750181227000000199e-04,5.966647248999999492e-04,3.596493260999999798e-08,8.246553432999999570e-04,-4.253519893000000076e-07,-1.905297173999999925e-04
-4.799633079999999878e-04,6.073192442000000012e-04,2.416061991000000019e-07,8.156261161999999940e-04,-3.422774485999999957e-07,-4.980145632999999805e-05
-4.844884908000000206e-04,6.181435814000000098e-04,1.155307074999999910e-09,8.079888421999999962e-04,-1.673613745000000008e-08,-1.813905504999999922e-04
-4.882142508000000152e-04,6.290388367000000324e-04,7.641029881000000473e-09,7.985848486000000261e-04,-1.106903340999999962e-07,-1.850881218999999960e-04
-4.907136212000000114e-04,6.391572504000000033e-04,2.832823870000000093e-07,7.867560744000000501e-04,-4.325470170999999925e-07,-1.414756627000000054e-05
-4.931861249999999926e-04,6.501916361999999583e-04,1.590958391000000106e-08,7.767762880999999836e-04,-2.350367776999999926e-07,-1.680149703000000095e-04
-4.945538595000000415e-04,6.609572195999999624e-04,5.375530162000000045e-08,7.645713634000000014e-04,-8.849292903999999694e-08,-1.371651306999999956e-04
-4.946877955999999998e-04,6.713519678000000150e-04,1.690256964000000100e-07,7.508282587000000494e-04,-2.782530933000000018e-07,-5.961880545999999819e-05
-4.945268769999999802e-04,6.829165679000000211e-04,3.988210468999999983e-08,7.373134953999999595e-04,-4.839215759999999546e-07,-1.486941505999999963e-04
-4.928057103000000466e-04,6.937641091999999883e-04,1.764795471999999907e-07,7.215799066000000124e-04,-3.100758734999999944e-07,-4.453453950999999980e-05
-4.906374754999999824e-04,7.055667838999999525e-04,2.148823060000000013e-09,7.062244550000000044e-04,-2.027467826999999843e-08,-1.276824337999999922e-04
-4.871138604000000089e-04,7.177543624000000096e-04,2.898656911999999972e-08,6.890590034999999900e-04,-5.320797623999999745e-08,-1.106209589999999980e-04
-4.821686247000000038e-04,7.299940468000000503e-04,1.055375681000000047e-07,6.706461626999999596e-04,-1.937255972000000077e-07,-5.635149828999999692e-05
-4.766159649000000181e-04,7.436049897000000450e-04,3.630375545999999918e-08,6.520506577999999557e-04,-2.452591245000000142e-07,-1.063820274000000060e-04
-4.694168651999999753e-04,7.572731571000000401e-04,1.611395206999999968e-07,6.315705475000000070e-04,-2.997636202999999932e-07,-1.667804913000000037e-05
-4.616498904999999766e-04,7.728473373000000054e-04,9.290700544999999534e-08,6.114229242999999567e-04,-4.419774973999999975e-07,-8.744487207999999555e-05
-4.525287668000000166e-04,7.885648329000000080e-04,1.759287614000000000e-07,5.896966399999999499e-04,-3.192782749999999738e-07,-1.933174097999999823e-06
-4.427621648999999866e-04,8.069006879000000269e-04,1.421414133999999982e-07,5.683418754999999562e-04,-4.755033972000000204e-07,-7.072255029000000103e-05
-4.318315158000000215e-04,8.260785491999999858e-04,1.480078396000000060e-07,5.456006485000000454e-04,-2.514524091000000169e-07,-7.084150207999999666e-06
-4.204621705999999747e-04,8.482365448999999464e-04,1.366790198000000055e-07,5.235287486000000153e-04,-3.216807478999999978e-07,-5.639101685999999822e-05
-4.082704303000000241e-04,8.722827431999999629e-04,7.595145316999999404e-08,5.007656231999999810e-04,-1.163967572999999970e-07,-2.409493852000000030e-05
-3.957370483000000223e-04,8.995860405999999950e-04,9.200634635000000383e-09,4.784229003000000182e-04,-1.534184199999999860e-08,-4.442260487000000317e-05
-3.826530539999999981e-04,9.307817079000000032e-04,1.382262921000000052e-07,4.561410410000000214e-04,-1.665859282000000005e-07,-3.553027750999999924e-05
-3.690413305000000001e-04,9.652716592999999786e-04,1.430211612000000123e-07,4.335263029000000000e-04,-1.680055260999999986e-07,-3.486081497000000076e-06
-3.552243535999999877e-04,1.005824916000000024e-03,2.291852549999999958e-07,4.118249062000000011e-04,-2.069983686999999886e-07,-2.743637262999999962e-05
-3.407157079000000185e-04,1.051381587999999923e-03,2.317547800999999908e-07,3.897375836000000035e-04,-1.649195306000000096e-07,-2.155497982000000121e-05
-3.253872990000000048e-04,1.101983650999999956e-03,1.135275251999999968e-07,3.671141811999999735e-04,-1.058774372000000028e-07,-3.873895987000000246e-06
-3.095767008999999776e-04,1.159025639999999987e-03,2.713158839999999885e-08,3.448905132999999842e-04,-2.383724721999999937e-08,-1.297553293999999932e-05
-2.926490794999999766e-04,1.222436268999999931e-03,4.121645796000000167e-07,3.219432363999999891e-04,-2.151853833000000023e-07,-1.236392475999999951e-05
-2.749334118999999937e-04,1.289595311999999988e-03,7.897539801000000472e-07,2.986651992999999933e-04,-3.865087643000000128e-07,-9.265729157000000702e-06
-2.563794054999999988e-04,1.358215478999999894e-03,5.215563178999999824e-07,2.750480695999999847e-04,-2.624384378999999896e-07,-6.785942996000000229e-06
-2.360356964000000029e-04,1.424643426999999988e-03,3.940029596000000180e-07,2.500798918999999837e-04,-2.407531529999999845e-07,-4.783800771999999672e-06
-2.110020076999999904e-04,1.481876817000000015e-03,2.558118279000000043e-07,2.207842989000000122e-04,-3.269110557999999829e-07,-3.110679146000000084e-06
-1.742099952000000036e-04,1.515140064000000068e-03,3.139295141999999934e-08,1.801580860999999921e-04,-9.269823971999999565e-08,-2.014227292999999926e-06
-1.239905537000000045e-04,1.559507141999999990e-03,1.388134958999999913e-07,1.268790042000000104e-04,-2.211000340000000054e-07,-8.547796042999999864e-07
-6.515572451000000386e-05,1.626544524000000025e-03,5.239240993999999955e-08,6.597344190000000428e-05,-1.695607822000000121e-08,-4.661179545000000255e-08
2.283083923000000040e-04,-9.090657533999999635e-04,-2.858399122000000017e-06,-1.319555280999999886e-04,-8.181486439000000398e-07,-6.467085711000000246e-07
4.193338507999999657e-06,-2.764683048000000009e-04,-6.617273725000000609e-08,2.697083105000000198e-04,-1.219815373000000130e-07,-2.357495298000000089e-04
-1.464776840000000049e-04,3.716045644000000060e-06,-2.675436494000000074e-07,6.460295739999999875e-04,-6.441987645999999980e-07,-3.867402962999999983e-04
-2.497906981999999912e-04,1.885384964999999979e-04,-4.648660245999999930e-08,8.859486278000000374e-04,-1.344284312000000095e-07,-4.924171943999999888e-04
-3.003373297999999939e-04,3.027390591999999940e-04,3.337871718000000098e-09,9.416114186000000075e-04,-1.635047532999999965e-07,-3.312481319000000067e-04
-3.191020735999999911e-04,3.613608064000000211e-04,9.311532686999999583e-08,9.220970342999999922e-04,-1.520861819000000061e-07,-2.625827404999999965e-04
-3.299235497000000154e-04,3.944268801000000066e-04,3.634326490000000330e-08,9.061909228999999889e-04,-4.055843027000000029e-08,-2.980518140000000234e-04
-3.382050304000000138e-04,4.132764264000000172e-04,5.774861931999999891e-08,8.957206406000000438e-04,-1.740038385999999925e-07,-2.706549743000000001e-04
-3.463572321999999954e-04,4.288812625000000241e-04,7.012261371999999927e-08,8.876427693999999931e-04,-3.483970264999999832e-07,-2.181892931000000075e-04
-3.545659961000000005e-04,4.436801504000000246e-04,1.993903067000000108e-08,8.808524162000000305e-04,-1.096812915999999949e-07,-1.710587314000000005e-04
-3.627583204000000140e-04,4.579901476000000095e-04,1.809923715000000079e-07,8.742113858999999527e-04,-1.831765809999999886e-07,-9.855575267000000306e-06
-3.711561373999999964e-04,4.720919274999999839e-04,5.206135635000000237e-08,8.697010809999999609e-04,-3.003224633999999996e-07,-9.562311816000000251e-05
-3.794830008999999760e-04,4.856339520000000081e-04,5.548132085999999769e-08,8.650336753000000250e-04,-3.601830652999999993e-07,-6.200958715000000191e-05
-3.878410718999999941e-04,4.989695911000000417e-04,1.097536390999999905e-09,8.605142668999999798e-04,-7.125173220000000400e-09,-3.335228511000000294e-05
-3.961713640000000215e-04,5.117196848999999931e-04,7.919095001000000625e-08,8.563633281000000361e-04,-6.157862196999999716e-07,-7.303828290000000192e-06
-4.044043341000000250e-04,5.242759806000000080e-04,1.614526342999999908e-08,8.522741639999999739e-04,-1.622105524999999872e-07,-1.178404854999999947e-05
-4.124982264999999828e-04,5.363441703000000269e-04,4.315467968999999895e-08,8.482624075000000157e-04,-4.335726367000000090e-07,-3.109766249000000307e-05
-4.204017672000000239e-04,5.481066084000000031e-04,1.532188663999999942e-08,8.440684183999999863e-04,-2.173425694999999896e-07,-4.656450784000000249e-05
-4.281244325999999803e-04,5.595418065999999959e-04,2.527847417999999905e-08,8.397114096000000060e-04,-3.585778085000000165e-07,-6.206599720999999648e-05
-4.355340606999999931e-04,5.706593149999999873e-04,7.594347227000000594e-09,8.349757147999999594e-04,-1.544979379999999982e-07,-7.169957747999999582e-05
-4.426547055999999853e-04,5.816200697000000353e-04,2.052322461999999968e-08,8.298354741000000482e-04,-4.175205308000000261e-07,-8.360699790999999361e-05
-4.494325623000000082e-04,5.922713098000000065e-04,2.542811801999999870e-08,8.241991779000000301e-04,-3.422201924999999735e-08,-7.344424508999999543e-05
-4.556679774999999833e-04,6.028589990999999506e-04,2.052807540000000112e-08,8.179855023999999886e-04,-6.267154051000000189e-07,-9.663694005000000159e-05
-4.615594821000000071e-04,6.130851599999999867e-04,1.307465561999999936e-07,8.109258419000000108e-04,-1.858080729999999921e-07,-2.516454188999999949e-05
-4.667610883999999925e-04,6.233319552999999928e-04,1.002477315999999992e-08,8.038411177000000457e-04,-4.688362321999999882e-07,-1.020821830999999949e-04
-4.717005322000000257e-04,6.336190368999999618e-04,3.137352730999999827e-09,7.958954899000000383e-04,-1.467269741999999894e-07,-1.078040258999999994e-04
-4.757719031999999753e-04,6.434270277999999503e-04,1.714420875000000072e-08,7.869360271999999721e-04,-2.590850772000000050e-08,-9.173555065999999477e-05
-4.789860632999999915e-04,6.534097833000000353e-04,7.020981141999999882e-09,7.772282361000000441e-04,-7.164939563000000474e-07,-1.043635994999999933e-04
-4.818051324999999847e-04,6.631899952999999789e-04,8.565475988000000654e-08,7.667219976000000511e-04,-1.382047955000000117e-07,-5.635888944999999887e-05
-4.836486168000000063e-04,6.730821715000000508e-04,3.471885540999999815e-09,7.556019088000000489e-04,-2.417369417000000056e-07,-9.641943393000000477e-05
-4.847620702999999977e-04,6.831162910000000265e-04,6.165140856000000413e-09,7.435217093000000537e-04,-4.292602040999999877e-07,-9.783188318999999438e-05
-4.849152515000000130e-04,6.926703114999999958e-04,1.523911429999999938e-07,7.300933990000000500e-04,-2.619097932999999960e-07,-8.715963784999999458e-06
-4.842442064000000040e-04,7.033312650999999681e-04,2.319137898999999922e-08,7.163661558000000359e-04,-6.235345745000000493e-07,-8.608151142999999838e-05
-4.829642955000000180e-04,7.138960195000000272e-04,7.903120615000000673e-09,7.016673731000000079e-04,-1.429912783000000008e-08,-8.183393151999999841e-05
-4.801636010000000145e-04,7.244346565999999939e-04,6.818434752000000155e-09,6.858505813999999767e-04,-9.630461626000000351e-08,-7.371682026000000228e-05
-4.763960202999999866e-04,7.359659491999999501e-04,2.927514248999999836e-08,6.688816484999999786e-04,-4.134865943000000232e-07,-7.315027412000000347e-05
-4.715999463999999896e-04,7.475110242000000422e-04,7.681181674999999687e-08,6.509411857999999928e-04,-1.432684688000000000e-07,-2.723152280000000147e-05
-4.656067080000000176e-04,7.606010504999999788e-04,8.797956146000000249e-08,6.322992833000000076e-04,-7.090023607999999544e-07,-6.053140932999999673e-05
-4.586634398999999947e-04,7.736827375000000177e-04,1.258268094000000078e-07,6.124616869999999821e-04,-2.354095023999999886e-07,5.386536867000000445e-07
-4.505298529999999754e-04,7.890013485999999984e-04,1.570724828000000069e-07,5.923596787000000481e-04,-7.905848472999999943e-07,-4.891627112999999964e-05
-4.415372210000000227e-04,8.045646500000000218e-04,9.913188215999999673e-08,5.711350798000000084e-04,-1.801550619000000057e-07,-6.025939625000000253e-06
-4.314601396999999871e-04,8.228824941999999740e-04,2.385257009999999754e-07,5.498070561999999790e-04,-7.917887194999999854e-07,-3.866724659999999680e-05
-4.206791773000000145e-04,8.418970235999999720e-04,9.418836648999999729e-08,5.276741368000000421e-04,-1.608572597000000008e-07,-2.907547300000000171e-06
-4.091115865000000216e-04,8.645554495999999492e-04,2.549687443999999896e-07,5.057913151000000300e-04,-5.760473466000000044e-07,-2.995025071000000119e-05
-3.970500772999999801e-04,8.888402657999999647e-04,2.313891103000000136e-09,4.836456202000000214e-04,-3.609524678000000036e-09,-2.313337183000000082e-05
-3.845042740999999979e-04,9.167667264999999812e-04,1.409550624000000006e-07,4.617216549999999912e-04,-2.223830943999999906e-07,-2.276163117000000094e-05
-3.714090582000000029e-04,9.488868822000000314e-04,3.696607318999999763e-07,4.397917785000000110e-04,-4.204094719000000125e-07,-1.777344539000000134e-05
-3.579066076000000018e-04,9.841529762999999022e-04,8.610310345999999904e-08,4.177323119999999776e-04,-1.077729324000000065e-07,-1.833047056999999931e-07
-3.439453589000000117e-04,1.026330129999999908e-03,3.454716661999999811e-07,3.961848312999999744e-04,-2.958984250000000002e-07,-1.303604901000000075e-05
-3.293724856000000202e-04,1.073469072999999998e-03,6.680936222999999641e-07,3.743909308000000088e-04,-4.549651196000000030e-07,-9.890938532999999521e-06
-3.142007987000000114e-04,1.125734159999999991e-03,1.095888433999999959e-07,3.524390638000000236e-04,-6.285041580999999869e-08,-7.370698684999999788e-06
-2.981632145999999861e-04,1.183942610000000058e-03,3.149537147000000157e-08,3.300800329999999875e-04,-3.264750051000000167e-08,-3.372036643000000116e-06
-2.813575212000000254e-04,1.248031525999999990e-03,3.114347754999999888e-07,3.076162532000000058e-04,-1.593207196000000109e-07,-4.997344428000000220e-06
-2.638453692999999964e-04,1.314645621000000040e-03,6.117235645999999561e-07,2.848955384999999783e-04,-2.985859924999999970e-07,-3.515819447000000210e-06
-2.451784071000000080e-04,1.381174486999999992e-03,7.014318832000000461e-07,2.614699956000000251e-04,-3.642096913999999747e-07,-2.375567210000000027e-06
-2.233192990000000056e-04,1.444280723999999969e-03,5.865678938999999532e-07,2.352036692000000111e-04,-3.875487507999999784e-07,-1.493504692000000053e-06
-1.953338309999999947e-04,1.491201206999999982e-03,2.102560191000000113e-07,2.033534980999999965e-04,-3.427532722999999912e-07,-8.256309379999999768e-07
-1.519178435999999981e-04,1.526418856999999917e-03,1.464263966999999895e-07,1.563658570999999938e-04,-2.209057796999999906e-07,-2.245327757000000125e-07
-9.906625688999999807e-05,1.593045441999999933e-03,3.417880065000000134e-07,1.008984236000000020e-04,-2.819556527000000137e-07,-2.843263521999999810e-09
-4.051530753999999797e-05,1.658316819999999933e-03,-3.418940363000000008e-08,4.091027368999999782e-05,-2.185685916000000054e-08,4.300069016000000021e-08
2.015961610000000130e-05,-3.560632273999999979e-03,2.361119054000000019e-06,-1.962696150000000167e-05,-5.832851205999999804e-08,-1.943746688999999872e-07
3.149671121000000267e-05,-2.931426522000000080e-03,-2.958426498999999902e-07,-3.034425904000000065e-05,5.904200880000000137e-09,-1.022218019000000018e-07
3.383533481000000013e-05,-2.129521116000000075e-03,2.982675061999999793e-06,-3.195652110999999690e-05,9.132149494000000750e-09,-6.381047340999999653e-07
2.796839599000000066e-05,-1.397757046999999935e-03,-5.122177431000000036e-07,-2.554520961000000142e-05,-4.727401633999999826e-09,-9.839206022000000418e-08
1.817878587000000011e-05,-8.193198030000000374e-04,-2.206054240999999937e-08,-1.509898580000000078e-05,-4.156860469999999876e-10,-1.076521287999999915e-06
9.375756133999999569e-06,-4.667755444999999951e-04,7.869159178000000336e-07,-5.175305292000000377e-06,2.875614306000000114e-08,-1.494341088000000002e-06
1.898108680999999921e-06,-2.337208874000000047e-04,7.438873943999999761e-07,4.140304377000000085e-06,3.405636181999999989e-08,-2.171235314999999951e-06
-4.676898192999999756e-06,-5.774301789000000040e-05,2.566027413999999787e-07,1.269588039999999991e-05,1.298433593999999955e-08,-2.882224786999999931e-06
-1.043312894000000048e-05,8.008412826000000674e-05,-7.347864352000000587e-08,1.998689810999999930e-05,-4.465176215000000284e-09,-1.827544401000000101e-06
-1.558318479999999922e-05,1.939251442999999928e-04,-8.299722099000000145e-08,2.615785592999999990e-05,-5.469837754999999826e-09,-1.303137319999999921e-06
-2.014838521000000043e-05,2.897330339999999987e-04,5.249226248999999894e-07,3.129191518000000232e-05,2.631712598000000079e-08,-3.713492040999999928e-06
-2.421608368999999834e-05,3.724391291999999990e-04,1.279027149999999971e-06,3.554835168000000092e-05,5.925693715999999965e-08,-3.824126763999999622e-06
-2.795586210999999858e-05,4.469741855999999889e-04,6.116717221999999606e-08,3.922124186999999691e-05,2.509848986000000046e-09,-3.750268252999999834e-06
-3.126655937999999770e-05,5.115296595000000087e-04,-2.313091239999999901e-08,4.219737477000000251e-05,-1.803558730999999997e-09,-2.814895098000000151e-06
-3.411850361999999953e-05,5.669573081000000344e-04,9.489411456000000202e-07,4.455714689000000116e-05,3.190201258999999927e-08,-3.516785038000000086e-06
-3.673847163000000049e-05,6.179083571999999594e-04,-1.374930215000000076e-08,4.657133593000000219e-05,-1.194498677999999985e-09,-2.617136672999999838e-06
-3.890294672999999973e-05,6.607273432000000538e-04,2.339648436000000007e-07,4.803654268999999957e-05,5.133044018999999859e-09,-3.160399542999999987e-06
-4.076191669999999848e-05,6.992082462000000481e-04,2.554682741000000047e-07,4.913311927999999937e-05,3.094944290000000257e-10,-2.711540481999999889e-06
-4.232137791000000247e-05,7.332384441000000357e-04,-1.017215043999999935e-08,4.988223280999999843e-05,-1.292465874999999910e-09,-2.147054105999999911e-06
-4.345027560000000097e-05,7.621884430999999573e-04,2.928066269999999797e-07,5.020711510000000179e-05,-1.126404610000000061e-08,-2.194367955000000021e-06
-4.436801110000000112e-05,7.888851405000000009e-04,-1.521201696999999846e-08,5.027905095000000129e-05,-2.724752181000000063e-09,-1.138814867999999942e-06
-4.487870542999999732e-05,8.121678645000000472e-04,2.144963214999999921e-07,4.999667344999999689e-05,-2.452052472999999855e-08,-1.640048470000000033e-06
-4.519391709999999918e-05,8.336576011999999574e-04,-4.486678486000000390e-09,4.950394783999999954e-05,-1.548644954000000045e-09,-1.124174819999999896e-06
-4.515901250999999981e-05,8.533783759000000517e-04,1.124748587999999943e-07,4.871861070000000000e-05,-2.714344248000000102e-08,-1.075710641999999988e-06
-4.494497228000000276e-05,8.719518804999999923e-04,2.223796235999999893e-08,4.776947272999999806e-05,-5.366664678000000030e-09,-1.077519962000000050e-06
-4.447427692999999697e-05,8.900968251999999631e-04,4.110478280000000006e-08,4.660457947000000211e-05,-1.406484709999999978e-08,-5.471899706999999542e-07
-4.379586164999999730e-05,9.078449154000000406e-04,7.166034829999999799e-08,4.527219215999999866e-05,-2.452006247000000108e-08,-5.497298711999999852e-07
-4.298458047000000229e-05,9.259043783000000128e-04,1.142166224000000091e-09,4.383699220000000194e-05,-2.710767150000000061e-10,-8.817187269000000293e-08
-4.193936522000000079e-05,9.449537513999999505e-04,1.130973139999999977e-07,4.221942195000000209e-05,-3.628009976000000065e-08,-1.057854372000000043e-07
-4.081130290000000338e-05,9.645918335000000250e-04,4.527924191000000217e-09,4.054333109999999830e-05,-5.256848757000000334e-10,2.158376700999999926e-07
-3.952551646000000213e-05,9.855968917999999909e-04,1.290893419000000002e-07,3.878727777999999737e-05,-3.364268205000000095e-08,2.455334704999999919e-07
-3.815891986999999844e-05,1.007757759999999966e-03,1.321383665999999995e-08,3.697826527000000094e-05,-2.699823841999999919e-09,5.136110885999999513e-07
-3.665450539999999958e-05,1.031885528000000022e-03,7.849270363000000610e-08,3.508215421999999798e-05,-1.603746723999999933e-08,5.099965739999999476e-07
-3.504462643999999667e-05,1.057873154000000008e-03,1.616142916000000008e-07,3.312333307999999732e-05,-2.648270280000000086e-08,7.207693901000000469e-07
-3.324126298999999864e-05,1.086004690000000068e-03,1.587044865999999892e-08,3.100966304999999679e-05,-9.449861860000000715e-10,4.030459723999999793e-07
-3.109524881000000070e-05,1.116456692000000099e-03,3.254203942000000016e-07,2.865147295999999851e-05,-5.384840670000000242e-08,8.572292611000000478e-07
-2.871280183999999882e-05,1.146215075000000042e-03,2.379622195000000057e-08,2.611245114000000135e-05,-3.643901355000000143e-09,9.221554610000000455e-07
-2.612377116999999989e-05,1.179355127999999909e-03,1.151941606999999957e-08,2.342255839000000005e-05,-7.248583840000000154e-10,6.929094266999999501e-07
-2.341219556999999903e-05,1.218586814000000018e-03,3.835647709000000019e-07,2.065965962999999835e-05,-4.329152313000000116e-08,9.502499070999999776e-07
-2.044088429000000064e-05,1.264435702999999961e-03,3.668986631000000253e-07,1.767286426999999831e-05,-3.413487073999999711e-08,9.540430782000000235e-07
-1.697790679000000166e-05,1.318707044999999946e-03,1.322984789999999951e-08,1.424310426000000068e-05,-8.630082722000000050e-10,7.768702571999999637e-07
-1.259594916000000042e-05,1.385291802999999910e-03,9.230228883000000217e-08,9.967424795000000751e-06,-5.931863414999999834e-09,1.539037739000000053e-07
-6.897980435999999614e-06,1.472072995999999974e-03,3.806418626999999957e-08,4.476971164999999984e-06,-2.161535646000000046e-09,6.374771852000000107e-07
9.533179979999999534e-08,1.587064415000000086e-03,3.201913193999999876e-09,-2.208723046000000085e-06,-2.120902565000000039e-10,7.474538363999999585e-07
7.718304278000000769e-06,1.742238859999999936e-03,1.578443536000000139e-08,-9.443722829999999911e-06,-4.592387706000000162e-10,5.754179868000000136e-07
1.484291283999999979e-05,1.955540395000000126e-03,1.928823910000000084e-07,-1.613329757999999861e-05,-2.938877461999999829e-09,1.584017469000000049e-07
1.973061638000000100e-05,2.231570885999999924e-03,1.131217823000000005e-07,-2.061514497999999862e-05,-3.324665135999999940e-10,1.454212234000000107e-07
2.058491164999999890e-05,2.554343995000000079e-03,2.198670073999999878e-06,-2.110487346000000002e-05,1.553433357999999946e-08,1.404613922000000121e-07
1.649912221999999900e-05,2.875460426999999850e-03,7.085724113999999892e-08,-1.673946178000000111e-05,2.266588298999999854e-09,4.951374957000000094e-08
8.261151649999999515e-06,3.074215328999999920e-03,6.930881927999999610e-08,-8.322937726000000235e-06,8.779955557999999305e-09,1.647208107000000006e-08
1.150608646000000069e-06,2.688488267999999959e-03,-2.748389444999999954e-06,-1.153758954999999944e-06,9.109551898999999465e-09,1.339847363999999996e-11
1.924193276000000063e-05,-3.575141338999999942e-03,2.178660767000000084e-06,-1.873137751999999969e-05,-5.461706545000000049e-08,-1.945892302999999953e-07
3.056139179000000024e-05,-2.976527247999999955e-03,-2.854330617999999823e-07,-2.944179473000000090e-05,6.162919189000000227e-09,-9.960770222000000497e-08
3.359300422000000225e-05,-2.199007329000000205e-03,2.719295877000000136e-06,-3.176769919000000145e-05,6.007464972999999896e-09,-6.510813638000000120e-07
2.857575994000000001e-05,-1.472583436999999953e-03,-5.410128948000000279e-07,-2.621159581000000058e-05,-4.438107512000000260e-09,-9.797708871999999433e-08
1.938607937999999994e-05,-8.824482389000000209e-04,-4.937223117999999824e-08,-1.638727016999999979e-05,-8.815707056999999639e-10,-1.046847810999999981e-06
1.048394325999999949e-05,-5.069801186000000206e-04,7.226833655000000422e-07,-6.537609957999999796e-06,2.503430954999999961e-08,-1.470405717000000024e-06
2.905120928000000041e-06,-2.638119174000000140e-04,6.858661476999999780e-07,2.733267127999999921e-06,3.054748478000000151e-08,-2.139168476000000199e-06
