RXX,RXY,RXZ,RYY,RYZ,RZZ
1.965699829000000162e-03,1.909110085000000089e-04,8.618470022000000252e-07,1.848298273999999944e-03,3.583357103000000185e-08,1.473396241999999981e-03
1.926821938999999937e-03,1.012975269000000061e-04,5.854288581000000167e-08,1.816040229000000054e-03,1.723135832999999974e-09,1.140760539000000009e-03
1.902673676000000026e-03,1.201989682999999962e-05,2.438319252999999870e-07,1.797512930999999991e-03,7.176884447999999605e-09,1.143493510000000060e-04
1.879157104000000024e-03,-7.403333222000000528e-05,1.010490611999999935e-07,1.782992374999999973e-03,2.974251364000000184e-09,8.460658158000000477e-04
1.870119170999999915e-03,-1.588722398000000130e-04,1.658486547000000097e-06,1.781913054999999984e-03,-9.830438382000000887e-07,1.362315070999999943e-03
1.890063896000000092e-03,-2.419083552999999945e-04,5.332149452999999980e-08,1.807236636000000103e-03,-3.028911387000000117e-08,1.029458606999999982e-03
1.930542235000000080e-03,-3.235019051000000124e-04,2.050791772999999982e-07,1.851642518000000013e-03,-1.164946070999999974e-07,1.100363016999999995e-04
1.971945152999999944e-03,-4.068585538999999903e-04,7.930402100000000333e-08,1.900517424000000045e-03,-4.504840954000000328e-08,9.203931934000000436e-04
2.032928280000000001e-03,-4.922751365000000226e-04,2.142644040000000124e-06,1.967392616999999802e-03,-2.782584705000000152e-06,1.416799505999999983e-03
2.122330478999999784e-03,-5.801575478000000046e-04,3.296658305000000026e-08,2.059938140000000181e-03,-4.628345697999999869e-08,1.132740081000000029e-03
2.238630028000000022e-03,-6.700039389000000262e-04,1.565237376999999967e-07,2.177206049999999907e-03,-2.197516094000000125e-07,1.262106728999999887e-04
2.364128122000000009e-03,-7.670738932000000258e-04,4.602692557999999892e-08,2.307869810999999948e-03,-6.461953385999999495e-08,1.212910067999999932e-03
2.514365628999999831e-03,-8.721225401999999896e-04,3.753709365000000146e-06,2.460916948000000173e-03,-6.449938466999999744e-06,1.634187297999999946e-03
2.686873531999999822e-03,-9.833248341000000534e-04,2.570298369999999838e-08,2.633771113000000011e-03,-7.906554373999999590e-08,1.149734554000000084e-03
2.882752677000000041e-03,-1.101423481000000058e-03,7.694958095000000208e-08,2.828852073999999894e-03,-2.367063890000000103e-07,2.771275040999999746e-04
3.097482170000000114e-03,-1.230893073999999969e-03,8.304097676999999764e-07,3.047400390000000198e-03,-1.522824048999999944e-06,1.977236236000000195e-03
3.344285255000000075e-03,-1.376177077000000038e-03,2.529973492999999796e-06,3.293165859999999841e-03,-4.639522111999999961e-06,1.925940954999999987e-03
3.611164999999999948e-03,-1.530220165000000096e-03,-4.791847573000000160e-08,3.556544444999999981e-03,-1.019534444999999976e-07,6.415811517999999878e-04
3.903602899999999813e-03,-1.698351959999999921e-03,-1.794044572999999982e-08,3.849648228000000175e-03,-3.817087687999999729e-08,1.762997669000000017e-03
4.243152136999999921e-03,-1.893722872000000012e-03,8.368230468999999231e-06,4.187377322000000388e-03,-1.529522321000000151e-05,2.284944888000000045e-03
4.602934159999999726e-03,-2.100320977000000137e-03,-9.476996645999999916e-08,4.542755055000000097e-03,4.388542947999999882e-08,1.540310673999999939e-03
5.003166594999999654e-03,-2.330022607999999908e-03,-1.340475320000000066e-07,4.939931306999999910e-03,6.207381656000000225e-08,1.534423016999999969e-03
5.462216195999999857e-03,-2.593190951000000095e-03,1.045208439000000061e-05,5.398919020999999770e-03,-1.904612220000000055e-05,2.640367169999999989e-03
5.941907368999999571e-03,-2.867348769999999991e-03,-5.233866108000000282e-08,5.876735111999999671e-03,4.720332765999999680e-08,2.254819253000000211e-03
6.475881036999999590e-03,-3.171961042999999879e-03,-1.690634845999999889e-07,6.412030445000000377e-03,1.524754148000000004e-07,1.981970376999999794e-03
7.054351391999999672e-03,-3.498012112999999979e-03,1.537598866999999875e-05,7.001761849000000086e-03,-2.872783820000000013e-05,2.912718378000000129e-03
7.637691924999999611e-03,-3.824677038000000133e-03,-7.724354685000000529e-08,7.596660689000000154e-03,7.783295415999999552e-08,2.235304468999999884e-03
8.261235037999999434e-03,-4.170314351000000384e-03,2.118236315000000021e-06,8.245683477000000441e-03,-4.204991336000000309e-06,3.177961405000000097e-03
8.857344556999999577e-03,-4.489101203000000172e-03,1.449099378999999954e-05,8.880151112999999305e-03,-2.876662198000000053e-05,2.927502804000000052e-03
9.440263029999999833e-03,-4.796982800000000255e-03,-8.873641993999999387e-08,9.502723205999999423e-03,2.270121825999999836e-08,4.992348173000000144e-04
9.983981516999999514e-03,-5.069483577000000359e-03,1.177504942999999986e-05,1.011544839000000015e-02,-2.577097121000000149e-05,2.835439944000000059e-03
1.048134402000000000e-02,-5.308816218999999614e-03,4.923377034999999970e-06,1.068254649000000001e-02,-1.077534396999999918e-05,2.505371639000000209e-03
1.090819747000000041e-02,-5.496634117999999770e-03,4.171624917999999975e-06,1.119412885999999940e-02,-1.041661638000000006e-05,2.407312552999999952e-03
1.123783427999999925e-02,-5.617345303000000241e-03,1.107459270999999984e-05,1.161679894000000081e-02,-2.765344106999999949e-05,2.001297637000000029e-03
1.153266789000000070e-02,-5.714050418999999659e-03,8.152786466999999826e-07,1.200921343000000037e-02,-2.399222231000000112e-06,1.687606262999999948e-03
1.168137300000000010e-02,-5.713647472000000366e-03,1.195692668000000004e-05,1.226124273000000001e-02,-3.518714052999999750e-05,1.216222465999999966e-03
1.181713019999999954e-02,-5.704564686999999933e-03,2.187266492000000110e-07,1.250113498000000010e-02,-7.873346267999999561e-07,7.608729714000000456e-04
1.180563689999999943e-02,-5.598866670999999573e-03,9.921785605999999268e-06,1.259214108999999991e-02,-3.571473981000000149e-05,2.373077188999999916e-04
1.178386298999999950e-02,-5.486294346999999981e-03,5.941738509999999730e-07,1.267349174000000078e-02,-2.740352741999999939e-06,3.310660102000000018e-04
1.164980476000000015e-02,-5.297909041000000221e-03,5.753404354000000172e-06,1.263685737000000073e-02,-2.653492302000000160e-05,8.799159812000000415e-04
1.148930144000000035e-02,-5.090625449999999601e-03,9.449813545999999938e-07,1.256993982000000065e-02,-5.898474601000000024e-06,1.413931916000000025e-03
1.126311544999999970e-02,-4.834290582000000044e-03,1.991911730999999821e-06,1.242963306000000046e-02,-1.243330431000000063e-05,1.988967117999999867e-03
1.100253294999999944e-02,-4.548117616000000099e-03,1.614357646000000048e-06,1.224646490999999927e-02,-1.446218999999999951e-05,2.514325736000000075e-03
1.071849578999999920e-02,-4.238645860999999682e-03,4.850108630000000335e-07,1.202974040999999980e-02,-1.392003445999999977e-06,6.331974655000000398e-04
1.040419023000000061e-02,-3.891260513999999799e-03,1.020978176999999979e-06,1.178045812000000012e-02,-1.390483873000000078e-05,3.613613910000000162e-03
1.008857881999999928e-02,-3.527691166000000104e-03,5.146696713000000248e-07,1.151808569000000067e-02,-1.124034116000000084e-05,4.093211194000000337e-03
9.778233456000000670e-03,-3.147790187999999819e-03,4.587611107000000081e-07,1.124955771999999916e-02,-1.635279011999999926e-06,1.772463598999999938e-03
9.492305129999999841e-03,-2.769429946000000024e-03,2.903596028999999816e-07,1.100214581000000073e-02,-1.181535477000000088e-06,3.100561254999999791e-03
9.200076510000000304e-03,-2.332427251000000062e-03,5.978487905999999982e-07,1.074022917999999972e-02,-2.774711952000000035e-06,7.818723254999999711e-04
8.950503267999999207e-03,-1.898031230000000059e-03,2.133228192000000057e-08,1.052250207999999923e-02,-3.216246706999999930e-06,6.125088154999999701e-03
8.750501828999999662e-03,-1.465119656999999947e-03,4.714372413000000006e-07,1.033471660999999917e-02,-3.338517310000000208e-06,7.718089898999999903e-04
8.595048197000000612e-03,-1.020012859000000082e-03,3.894753865999999795e-07,1.019230374999999938e-02,-3.868771718000000236e-06,3.702964442000000181e-04
4.697916235000000260e-03,2.036905160000000107e-03,-2.718183849000000044e-07,4.731384566000000277e-03,-7.244407456999999885e-07,9.906619310000000685e-04
5.657964572999999581e-03,2.431909262000000148e-03,-4.117543062000000106e-08,5.722581852999999649e-03,-9.281925930999999534e-08,9.107152782000000214e-04
6.330231193000000062e-03,2.755237658000000197e-03,-7.051373311999999696e-07,6.411170893000000225e-03,-1.448301965000000000e-06,1.361358777999999940e-03
6.839480567999999677e-03,3.028161045999999950e-03,-1.280655775999999958e-06,6.919791332999999760e-03,-2.291321963000000139e-06,1.516297758000000008e-03
7.231064239999999629e-03,3.258226040000000191e-03,-3.550891859999999867e-06,7.296336748000000101e-03,-5.628944502999999769e-06,1.583575213000000060e-03
7.506973083000000220e-03,3.438346811999999902e-03,-2.777869950000000168e-06,7.547585209000000350e-03,-4.151747481000000176e-06,1.649682331999999946e-03
7.685069117000000068e-03,3.556948953999999972e-03,-1.279291288000000082e-07,7.696073533999999924e-03,-1.987095686000000020e-07,1.691368561000000095e-03
7.766493016999999680e-03,3.602858855000000068e-03,-3.330334873000000197e-07,7.742498948999999679e-03,-5.172937640000000436e-07,1.691829662999999899e-03
7.757220995999999924e-03,3.592149308999999843e-03,-3.760477534999999860e-07,7.700202865000000188e-03,-4.062618109000000226e-07,1.695404416000000037e-03
7.692551916000000406e-03,3.555043661999999875e-03,6.551610517000000175e-08,7.605757371999999697e-03,1.633093588000000119e-07,1.659619592000000001e-03
7.542497678999999892e-03,3.480147514999999952e-03,3.481461542999999874e-07,7.433976604999999876e-03,8.678099086000000469e-07,1.660228632999999994e-03
7.348588165000000290e-03,3.386088760000000204e-03,1.131469605000000056e-06,7.223504034000000247e-03,2.551051535999999977e-06,1.588341917000000081e-03
7.122323346999999763e-03,3.277915381999999943e-03,5.103129934999999747e-09,6.984559068000000155e-03,1.291101007999999918e-08,1.469314615999999917e-03
6.862184523999999980e-03,3.155279376000000215e-03,2.300623402999999920e-06,6.717060086000000048e-03,5.058464666999999771e-06,1.489976284000000010e-03
6.592626941999999574e-03,3.028114809999999952e-03,6.176452325000000190e-08,6.439440743999999897e-03,1.488349879000000100e-07,4.550427985000000193e-04
6.314713676999999907e-03,2.898676935999999933e-03,2.901877324000000023e-06,6.160184104999999986e-03,6.319999575000000311e-06,1.374600819000000107e-03
6.033581274000000307e-03,2.767067516999999893e-03,5.879877897000000048e-08,5.874785201999999616e-03,1.405217723999999929e-07,5.024257796000000361e-04
5.758577404999999649e-03,2.639452249999999899e-03,2.737612845000000170e-06,5.600270808000000315e-03,5.938319798999999892e-06,1.250736979999999892e-03
5.484669773000000123e-03,2.512064567999999949e-03,9.168273430000000412e-09,5.325612767999999934e-03,1.988745039000000113e-08,1.253379127999999917e-03
5.222484317000000362e-03,2.390263488999999891e-03,1.885892461000000094e-06,5.063170912000000343e-03,4.087075370999999925e-06,1.124915575000000074e-03
4.966728854999999734e-03,2.271533206000000103e-03,1.152213119999999902e-06,4.807462979999999747e-03,2.497057472999999986e-06,1.128377115000000043e-03
4.720685710999999833e-03,2.157266275999999896e-03,5.618596269999999472e-07,4.561230052999999673e-03,1.221070880000000083e-06,1.002270907000000046e-03
4.491439037000000134e-03,2.050778757000000074e-03,2.607032301999999846e-06,4.331593221999999882e-03,5.665776776999999964e-06,1.006644900999999984e-03
4.264135631999999704e-03,1.944765905000000062e-03,5.083427316999999703e-08,4.102067251000000338e-03,1.313125025000000012e-07,1.373513231000000087e-04
4.059484979000000347e-03,1.841090348999999994e-03,2.301110887000000084e-06,3.898701410000000173e-03,4.147972117999999794e-06,8.927475163999999599e-04
3.858387603000000207e-03,1.734261188000000078e-03,1.393731850999999912e-06,3.697633809999999882e-03,2.512334755999999939e-06,8.980997871000000535e-04
3.664726144999999949e-03,1.623855443999999964e-03,3.173137869000000148e-09,3.504187674000000096e-03,6.448348670000000040e-09,7.481220233999999730e-04
3.489704060999999913e-03,1.513407885999999963e-03,3.683574940999999814e-06,3.331077048999999800e-03,5.157228126000000108e-06,7.929571187999999524e-04
3.314835522999999996e-03,1.402930924999999922e-03,7.931245489000000132e-07,3.158059183000000089e-03,1.110422428000000033e-06,7.993493096000000219e-04
3.151086015999999927e-03,1.294891772000000005e-03,3.906958860999999984e-07,2.996598497999999802e-03,4.591969831999999871e-07,6.961787663000000050e-04
3.002318997999999829e-03,1.190831073999999972e-03,4.015075985999999817e-06,2.851282633000000195e-03,4.719043240000000202e-06,7.036404558000000165e-04
2.853551981000000161e-03,1.086770375999999939e-03,8.146173596999999654e-07,2.705966768000000154e-03,9.574450290999999760e-07,7.111021454000000059e-04
2.714596584999999940e-03,9.853311348000000358e-04,8.051382503999999537e-08,2.570663745999999996e-03,7.250657011000000377e-08,6.175945462999999844e-04
2.593690385999999817e-03,8.869205038000000079e-04,3.632739147000000198e-06,2.454429717999999892e-03,3.271456244000000027e-06,6.261736324000000391e-04
2.472784188000000122e-03,7.885098728999999579e-04,1.633705621000000086e-06,2.338195690999999785e-03,1.471230451000000021e-06,6.347527184000000076e-04
2.358998082999999839e-03,6.903618635000000319e-04,4.607315648000000061e-08,2.228422019999999788e-03,3.710421316999999988e-08,1.969070218000000007e-04
2.265651533000000075e-03,5.959312354000000133e-04,2.543558088000000099e-06,2.141149245000000065e-03,1.370395601999999970e-06,5.649886274999999783e-04
2.177984425000000033e-03,5.022821262000000484e-04,3.390432363999999846e-06,2.058974538999999888e-03,1.826666991999999926e-06,5.747202716000000041e-04
2.091343736999999939e-03,4.076332195000000090e-04,1.746961445000000061e-08,1.977610869999999865e-03,6.073280513000000383e-09,4.329337500000000221e-04
2.022981511000000211e-03,3.151415849000000261e-04,5.258682013999999494e-07,1.915109615000000053e-03,4.322713806000000055e-08,5.291329158000000451e-04
1.974421725000000214e-03,2.246073458000000028e-04,4.142669327999999863e-06,1.872436824000000069e-03,3.405334996000000031e-07,5.406362600999999610e-04
1.925861939000000000e-03,1.340731067000000066e-04,2.161699001000000070e-06,1.829764033000000085e-03,1.776948309000000047e-07,5.521396044999999633e-04
1.886798891999999983e-03,4.360141716999999922e-05,5.330339813000000160e-08,1.795616325000000098e-03,-1.208590356999999937e-08,9.655963514999999940e-05
1.870219943999999919e-03,-4.307580395000000029e-05,1.163769291000000073e-06,1.785279903999999933e-03,-6.348009008999999579e-07,5.505991553999999748e-04
1.875637784999999993e-03,-1.280209679999999919e-04,4.786822051000000113e-06,1.795711133000000084e-03,-2.611066449999999928e-06,5.649714062000000094e-04
1.881055625000000071e-03,-2.129661320999999996e-04,1.829586114000000052e-06,1.806142361000000023e-03,-9.979838122000001004e-07,5.793436571000000219e-04
1.903676955000000066e-03,-2.970567529999999963e-04,4.755259547000000295e-08,1.832269064000000046e-03,-5.095883526000000265e-08,9.191311081999999912e-05
1.950931643999999961e-03,-3.833011446000000053e-04,1.020097653999999943e-06,1.884362875000000076e-03,-1.272029983000000086e-06,6.649252791999999464e-04
2.027199994999999855e-03,-4.720279712999999829e-04,5.099457381000000350e-06,1.963501467000000177e-03,-6.358864427000000037e-06,6.851123661999999935e-04
2.103468345000000187e-03,-5.607547978999999827e-04,1.752010103000000033e-06,2.042640058999999845e-03,-2.184701996000000062e-06,7.052994532000000406e-04
2.203659289999999882e-03,-6.519817464999999894e-04,2.832463656999999931e-08,2.143452892000000023e-03,-8.686254503999999824e-08,1.042537759000000040e-04
2.335325857000000119e-03,-7.547702625999999984e-04,1.150381912000000062e-06,2.277560239999999996e-03,-1.918464980999999845e-06,9.274433059000000094e-04
2.496670683000000186e-03,-8.664153620000000083e-04,6.577863544000000052e-06,2.438928548999999904e-03,-1.096974901999999971e-05,9.587398208000000267e-04
2.658015507999999822e-03,-9.780604614000000183e-04,4.778349045000000409e-07,2.600296856999999816e-03,-7.968740825999999693e-07,9.900363357999999135e-04
2.857861866000000178e-03,-1.103256409000000042e-03,-2.869113493000000144e-08,2.797052566999999861e-03,-6.655290724000000330e-08,3.097976114999999981e-04
3.092123586999999830e-03,-1.246946835999999991e-03,3.370842856999999909e-06,3.030649717000000014e-03,-6.018904789000000415e-06,1.387089792000000075e-03
3.347315716000000187e-03,-1.400040196000000049e-03,4.649979862000000378e-06,3.282629172000000196e-03,-8.302904421000000421e-06,1.436841014000000060e-03
3.623777844999999994e-03,-1.563674452000000069e-03,-1.269964119999999935e-07,3.553164710999999910e-03,5.230776384999999928e-08,5.932169252999999580e-04
3.941942690999999770e-03,-1.750804455000000035e-03,-2.390886412999999843e-08,3.867630202000000000e-03,9.847673656000000169e-09,1.825264079999999950e-03
4.308032784999999733e-03,-1.963586819000000001e-03,9.423885570000000483e-06,4.228140881999999968e-03,-1.689598867000000114e-05,2.127265917999999947e-03
4.692676580000000076e-03,-2.186202943000000072e-03,-1.608995541000000099e-07,4.605199861000000387e-03,1.526113016999999878e-07,1.491061569000000017e-03
5.135335757999999994e-03,-2.441834713000000118e-03,-2.349683402999999911e-07,5.040491109999999803e-03,2.228646591000000063e-07,1.653648223999999939e-03
5.620371287000000028e-03,-2.720740595999999924e-03,9.388301986000000606e-06,5.522999263999999603e-03,-1.698437057000000099e-05,3.162169723999999973e-03
6.128408687000000410e-03,-3.009765370000000006e-03,-2.318319267999999909e-07,6.027137313000000170e-03,2.724525861000000132e-07,2.230168227000000215e-03
6.688159283999999677e-03,-3.326376225000000214e-03,-3.848832613999999935e-07,6.587710356999999968e-03,4.523209608000000182e-07,2.153814320000000011e-03
7.273178752999999962e-03,-3.655228816000000158e-03,1.010931264000000004e-05,7.183939533999999898e-03,-1.899055468999999967e-05,4.600926503000000133e-03
7.842873566000000546e-03,-3.966352920999999601e-03,-3.192679230000000091e-07,7.766937199999999868e-03,4.051918821000000099e-07,2.186539658999999899e-03
8.438334185000000154e-03,-4.289249250999999617e-03,-2.014273063000000044e-07,8.390777361999999726e-03,2.556370480000000167e-07,4.098162798999999655e-03
9.015976255999999175e-03,-4.595688893999999580e-03,2.547830224999999828e-06,9.006982114000000594e-03,-5.143620934000000103e-06,6.357653561999999925e-03
9.497308769000000275e-03,-4.830434843000000304e-03,7.330478582000000282e-09,9.527806111000000633e-03,-9.891418781000000330e-08,3.573261960999999948e-04
1.001724833999999981e-02,-5.088434987000000145e-03,7.825487889000000088e-07,1.011809529999999936e-02,-1.755131430999999917e-06,7.934061359000000799e-03
1.040318896000000035e-02,-5.253601557000000047e-03,3.984333180000000203e-07,1.056607998000000034e-02,-7.119784853999999905e-07,4.228441208999999916e-03
1.074399133999999999e-02,-5.386847664000000112e-03,3.815871179000000236e-07,1.098482022000000016e-02,-6.818752498000000527e-07,5.163076677000000281e-03
1.103333616000000059e-02,-5.485281290000000413e-03,3.205356342999999867e-07,1.136056558999999980e-02,-6.010401270999999932e-07,7.730848908000000075e-03
1.119884437999999968e-02,-5.502528185000000148e-03,1.220025551999999906e-06,1.160142324999999947e-02,-2.287684220999999967e-06,2.567730531999999882e-03
1.135223848999999952e-02,-5.511250629999999741e-03,1.857280805000000080e-07,1.185862145000000055e-02,-3.724069037999999867e-07,1.006133700999999915e-02
1.137153968999999980e-02,-5.433457697000000294e-03,1.940200605999999944e-06,1.194694636999999934e-02,-3.890333109000000401e-06,1.243969592999999950e-03
1.137682779999999935e-02,-5.346126912999999911e-03,2.896037412999999758e-07,1.205965531000000035e-02,-6.220560748999999809e-07,1.069078518000000054e-02
1.128060697000000077e-02,-5.191394285000000379e-03,2.052198210000000091e-06,1.202746589999999921e-02,-4.408031326999999797e-06,1.642261601000000095e-03
1.115603704999999952e-02,-5.016921871999999692e-03,3.955415586999999859e-07,1.199928928999999950e-02,-9.107808497999999766e-07,9.343312985999999848e-03
1.097052016000000033e-02,-4.797842311000000137e-03,1.345419527999999968e-06,1.187716978999999937e-02,-3.097986329999999991e-06,4.014683792999999661e-03
1.075342160999999928e-02,-4.553079865000000254e-03,8.026414566000000038e-07,1.173308670999999997e-02,-1.987242310000000173e-06,5.914432849999999922e-03
1.050009411999999927e-02,-4.277150847000000047e-03,1.533622290000000039e-07,1.154837671999999968e-02,-3.797061658999999971e-07,8.497132726999999386e-03
1.023651310999999960e-02,-3.982044072000000268e-03,1.507047730999999960e-06,1.132522065000000043e-02,-4.039213428999999703e-06,3.867302305999999841e-04
9.943321660999999284e-03,-3.654973060999999919e-03,6.007519094999999414e-08,1.109558721999999963e-02,-1.763397844999999887e-07,7.538142268000000076e-03
9.651225023999999292e-03,-3.310049903000000099e-03,1.094560748999999966e-07,1.084642300999999996e-02,-2.415356336000000206e-06,7.096287033999999598e-03
9.373983194999999449e-03,-2.954866395000000159e-03,6.735280354999999908e-07,1.059712940000000041e-02,-2.203999987999999946e-06,1.893930572999999928e-03
9.116903808999999789e-03,-2.602199847000000003e-03,3.837670476999999751e-07,1.037186116999999977e-02,-1.422399901999999993e-06,2.787938063999999966e-03
8.851792243999999713e-03,-2.191226171999999858e-03,5.120413124000000522e-07,1.013166618999999935e-02,-2.150972749999999861e-06,5.260598942999999928e-04
8.627401992999999755e-03,-1.784235671000000039e-03,5.437712639999999841e-08,9.934313880000000124e-03,-8.088559786000000391e-06,4.329625303000000230e-03
8.446338781000000198e-03,-1.377041888999999989e-03,2.336849514000000054e-07,9.763586977999999875e-03,-1.480671083000000100e-06,5.349167222999999484e-04
8.306176925000000391e-03,-9.584381734999999989e-04,1.304427067000000095e-07,9.634915275999999737e-03,-1.154303960000000078e-06,5.722074812000000179e-04
4.594087729999999856e-03,1.999871803000000114e-03,-1.400998081999999989e-07,4.623068757999999716e-03,-4.220738444000000213e-07,1.231131916999999914e-03
5.500631897999999631e-03,2.361382500000000148e-03,-3.190778159999999878e-07,5.560055417999999576e-03,-7.683412812999999567e-07,9.124510206999999779e-04
6.140954136999999570e-03,2.658984112000000073e-03,-2.971524996999999885e-07,6.222624379999999733e-03,-6.026441958000000390e-07,2.239829450999999971e-03
6.636751922999999977e-03,2.918846215000000122e-03,-2.171757438999999881e-07,6.726364989000000252e-03,-4.110670871999999989e-07,3.381677341999999968e-03
7.025060349000000412e-03,3.140208524999999872e-03,-9.231305032000000495e-07,7.111986045000000083e-03,-1.554330646000000089e-06,5.275211067999999864e-03
7.325693876999999840e-03,3.332458847000000033e-03,-2.576862925000000242e-07,7.396359148999999758e-03,-3.871442293999999795e-07,5.509222624999999922e-03
7.515409695000000063e-03,3.469585905000000144e-03,-4.270628472000000082e-07,7.553648120000000001e-03,-6.490787755999999598e-07,2.058795522000000065e-03
7.634717715999999807e-03,3.548742113000000111e-03,-2.414342600000000066e-07,7.643924292999999988e-03,-3.902042226000000259e-07,2.551349196000000149e-03
7.682903692999999874e-03,3.566201769000000143e-03,-3.322645064000000058e-07,7.665423382000000410e-03,-5.389845294000000239e-07,5.718672697999999978e-03
7.638081895000000017e-03,3.537246254999999815e-03,-1.192324544000000044e-07,7.583838580000000149e-03,-1.970731353000000056e-07,2.117931863000000001e-03
7.542447128000000223e-03,3.487595573999999893e-03,8.742150769999999758e-10,7.466301717000000011e-03,2.858404700999999966e-08,3.810871527000000026e-03
7.384660157999999724e-03,3.410114182999999816e-03,2.709067927999999821e-10,7.291074360999999678e-03,8.857788716000000188e-09,4.876046551999999729e-03
7.173188581000000327e-03,3.306980412999999813e-03,1.199932035999999999e-07,7.059113411000000199e-03,3.068350891000000079e-07,1.433733348000000097e-03
6.943613080000000069e-03,3.199422070000000097e-03,4.358893710999999840e-07,6.826052433000000426e-03,9.654672601000000106e-07,5.096026243999999920e-03
6.675718229999999705e-03,3.071253477000000180e-03,2.398876395000000261e-07,6.542590917000000277e-03,5.666003982999999778e-07,4.166984838999999996e-04
6.410184739000000277e-03,2.948626593999999993e-03,7.772363947000000305e-07,6.280407525999999636e-03,1.695755041999999894e-06,4.697071665000000090e-03
6.125276425999999844e-03,2.813732688000000065e-03,2.666495293000000192e-07,5.984807875000000381e-03,6.177503191999999655e-07,4.673384454000000074e-04
5.850085387000000282e-03,2.687185032999999789e-03,5.233235790999999848e-07,5.715219199000000187e-03,1.134573035000000026e-06,4.254984671999999767e-03
5.570777253000000137e-03,2.555943391999999925e-03,2.005341219000000116e-07,5.429550360999999860e-03,4.646427652999999933e-07,1.243389558000000065e-03
5.301458961000000275e-03,2.431810503000000120e-03,2.859593699999999987e-08,5.164341234999999738e-03,6.625752825000000607e-08,3.413522669999999922e-03
5.039689842000000079e-03,2.309817840000000146e-03,8.830502478999999874e-08,4.900811112999999691e-03,2.073091603999999985e-07,2.419574014999999797e-03
4.787470603999999588e-03,2.192426799000000200e-03,1.224223356999999988e-07,4.647477573999999993e-03,2.874046148000000146e-07,1.664795779000000087e-03
4.546839179999999717e-03,2.081505899999999860e-03,3.829391700000000198e-07,4.410331215000000415e-03,8.294316728000000267e-07,3.340548445999999994e-03
4.319417265000000117e-03,1.974405455000000174e-03,1.905593485999999946e-07,4.176401833000000299e-03,4.598745054999999865e-07,1.054710337000000053e-04
4.103885324000000265e-03,1.875567059000000057e-03,1.072997652999999943e-08,3.966156860000000228e-03,2.017556411999999950e-08,2.915573937000000022e-03
3.900056855999999884e-03,1.766876238000000040e-03,5.955164615999999986e-08,3.760957716999999839e-03,1.187293175999999993e-07,2.025179118000000177e-03
3.706350842999999850e-03,1.655324963999999953e-03,1.349892082999999906e-07,3.565458129999999996e-03,2.691307061999999854e-07,7.806836991000000101e-04
3.521315447000000071e-03,1.548236974999999934e-03,1.055870639999999930e-06,3.384652646000000167e-03,1.554559377999999933e-06,2.514400397000000117e-03
3.347191648999999804e-03,1.437202649000000063e-03,1.008363514000000000e-07,3.209829151999999807e-03,1.560848325000000122e-07,1.265456000000000089e-03
3.181323599999999995e-03,1.327997301999999909e-03,1.148749528999999945e-07,3.045389221999999889e-03,1.778152177999999878e-07,9.342169259999999606e-04
3.022831336000000087e-03,1.222665829000000107e-03,1.394614363000000070e-06,2.891529639999999932e-03,1.699093453000000035e-06,2.144191753000000179e-03
2.875262464999999833e-03,1.117903188000000068e-03,8.781865587000000040e-08,2.745007871999999814e-03,1.130766135999999966e-07,1.103725866000000071e-03
2.734961832999999870e-03,1.016076271000000090e-03,1.137814552999999994e-07,2.607237319000000123e-03,1.465067021000000022e-07,6.756098437000000300e-04
2.601235518000000017e-03,9.174248520999999518e-04,9.814477241000000144e-07,2.479145717000000044e-03,9.361941115999999747e-07,1.810540903000000101e-03
2.480098654000000014e-03,8.177594833999999755e-04,4.716695684000000023e-08,2.361060141000000199e-03,4.103160752000000170e-08,1.281798093000000071e-03
2.368008967000000044e-03,7.184880948999999503e-04,1.400012019000000072e-07,2.251428027000000089e-03,1.217902267999999936e-07,2.141356192000000121e-04
2.259615612000000131e-03,6.234835213000000003e-04,6.517501819000000393e-09,2.149824795000000125e-03,5.669722931000000319e-09,1.466346825000000055e-03
2.167030486000000138e-03,5.286833323999999470e-04,3.890033699999999981e-07,2.061917516000000023e-03,2.307638882999999901e-07,1.518385013000000082e-03
2.089264076000000095e-03,4.326338539999999787e-04,1.015036571999999968e-07,1.987090477000000212e-03,3.379038689000000123e-08,4.149025738999999845e-04
2.014984176000000210e-03,3.393400261000000234e-04,6.630791135000000457e-08,1.918319124000000082e-03,2.207378571999999886e-08,6.901822974000000393e-04
1.950134086999999938e-03,2.474989056999999911e-04,1.477167861000000008e-06,1.859528709000000035e-03,2.019385260999999888e-07,1.308888820999999994e-03
1.902843508999999900e-03,1.558413024999999983e-04,1.841469936999999875e-08,1.816652706999999974e-03,-6.658537147000000344e-09,1.088296628999999970e-03
1.872784478999999988e-03,6.460477741000000189e-05,1.060784384999999945e-07,1.789625161999999986e-03,-3.835670675999999714e-08,7.970701503999999462e-05
1.843555323999999983e-03,-2.361479745000000032e-05,3.306330683000000268e-08,1.766651044999999979e-03,-1.195530008000000021e-08,8.483847045999999689e-04
1.834405475999999939e-03,-1.107636662000000016e-04,2.334710296999999833e-06,1.762357953000000081e-03,-1.136518170999999998e-06,1.190845438000000039e-03
1.845377900999999911e-03,-1.969501402000000095e-04,1.371640348000000011e-08,1.776605942000000033e-03,-2.029070229000000073e-08,9.649636961000000127e-04
