# Medium body (blockage 2/9) 
#
# The file contains PIV data for a turbulent pipe flow past a body of revolution on the centerline.
# Geometry of the body and details of the experiment can be found in:  
#
#   L. Ding, T. Saxton-Fox, M. Hultmark, and A. J. Smits 
#   Effects of pressure gradients and streamline curvature on the statistics of a turbulent pipe flow. 
#   In 11th International Symposium on Turbulence and Shear Flow Phenomena, Southampton, UK, 2019 
#
# Paramters of the fully-developed pipe flow upstream of the body: 
#
#   Pipe diameter, D = 38.1 mm 
#   Bulk velocity, Ub = 4.1 m/s 
#   Friction velocity, utau = 0.186 m/s 
#   Kinematic viscosity, nu = 1.0035e-06 m^2/s 
#   Bulk Reynolds number, Re_D = 156,000 
#   Friction Reynolds number, Re_tau = 3,550 
#
# In the data below, Ux and Ur are normalized by Ub, and <ux^2>, <ur^2> and <uxur> are normalized by utau^2. 
#
# x/R r/R y/R Ux Ur <ux^2> <ur^2> <uxur> 
0.2000 0.7184 0.2816 1.0651 0.0384 3.2476 1.2595 0.5859 
0.2000 0.7283 0.2717 1.0613 0.0367 3.3242 1.2686 0.5966 
0.2000 0.7382 0.2618 1.0571 0.0354 3.3866 1.2833 0.6085 
0.2000 0.7481 0.2519 1.0524 0.0339 3.4325 1.3002 0.6215 
0.2000 0.7580 0.2420 1.0473 0.0327 3.4945 1.3132 0.6344 
0.2000 0.7679 0.2321 1.0420 0.0326 3.5622 1.3255 0.6459 
0.2000 0.7778 0.2222 1.0367 0.0320 3.6373 1.3346 0.6551 
0.2000 0.7877 0.2123 1.0321 0.0304 3.7061 1.3358 0.6626 
0.2000 0.7976 0.2024 1.0274 0.0283 3.7741 1.3399 0.6702 
0.2000 0.8074 0.1926 1.0211 0.0268 3.8720 1.3535 0.6788 
0.2000 0.8173 0.1827 1.0139 0.0259 3.9597 1.3680 0.6886 
0.2000 0.8272 0.1728 1.0059 0.0241 4.0517 1.3852 0.6984 
0.2000 0.8371 0.1629 0.9977 0.0219 4.1362 1.3960 0.7073 
0.2000 0.8470 0.1530 0.9894 0.0209 4.2214 1.3951 0.7148 
0.2000 0.8569 0.1431 0.9807 0.0207 4.3233 1.3921 0.7208 
0.2000 0.8668 0.1332 0.9721 0.0197 4.4065 1.3892 0.7252 
0.2000 0.8767 0.1233 0.9630 0.0185 4.5124 1.3926 0.7281 
0.2000 0.8866 0.1134 0.9542 0.0168 4.6223 1.4062 0.7300 
0.2000 0.8965 0.1035 0.9448 0.0144 4.7500 1.4091 0.7313 
0.2000 0.9064 0.0936 0.9337 0.0129 4.9047 1.4029 0.7320 
0.2000 0.9162 0.0838 0.9220 0.0125 5.0096 1.3891 0.7311 
0.2000 0.9261 0.0739 0.9074 0.0110 5.1951 1.3675 0.7263 
0.2000 0.9360 0.0640 0.8902 0.0087 5.3797 1.3401 0.7149 
0.2000 0.9459 0.0541 0.8711 0.0070 5.6106 1.3068 0.6982 
0.2000 0.9558 0.0442 0.8477 0.0064 5.9434 1.2852 0.6767 
0.2000 0.9657 0.0343 0.8199 0.0068 6.3709 1.2871 0.6538 
0.2000 0.9756 0.0244 0.7933 0.0058 7.1475 1.2169 0.6323 
0.3000 0.2333 0.7667 1.1911 0.2633 1.2059 0.5815 0.1193 
0.3000 0.2432 0.7568 1.1923 0.2525 1.1472 0.6229 0.1120 
0.3000 0.2531 0.7469 1.1928 0.2410 1.1313 0.6448 0.1045 
0.3000 0.2630 0.7370 1.1922 0.2294 1.1357 0.6667 0.0986 
0.3000 0.2728 0.7272 1.1912 0.2192 1.1539 0.6877 0.0961 
0.3000 0.2827 0.7173 1.1906 0.2104 1.1839 0.7108 0.0975 
0.3000 0.2926 0.7074 1.1905 0.2031 1.2184 0.7352 0.1025 
0.3000 0.3025 0.6975 1.1902 0.1967 1.2463 0.7528 0.1094 
0.3000 0.3124 0.6876 1.1897 0.1899 1.2671 0.7608 0.1170 
0.3000 0.3223 0.6777 1.1883 0.1830 1.2980 0.7642 0.1253 
0.3000 0.3322 0.6678 1.1866 0.1763 1.3406 0.7686 0.1344 
0.3000 0.3421 0.6579 1.1858 0.1701 1.3877 0.7722 0.1444 
0.3000 0.3520 0.6480 1.1850 0.1642 1.4384 0.7814 0.1552 
0.3000 0.3619 0.6381 1.1837 0.1573 1.4956 0.7916 0.1665 
0.3000 0.3718 0.6282 1.1818 0.1497 1.5429 0.8006 0.1775 
0.3000 0.3816 0.6184 1.1793 0.1432 1.5785 0.8139 0.1880 
0.3000 0.3915 0.6085 1.1774 0.1385 1.6168 0.8300 0.1979 
0.3000 0.4014 0.5986 1.1760 0.1344 1.6484 0.8431 0.2076 
0.3000 0.4113 0.5887 1.1742 0.1297 1.6738 0.8579 0.2176 
0.3000 0.4212 0.5788 1.1719 0.1247 1.7078 0.8742 0.2283 
0.3000 0.4311 0.5689 1.1695 0.1201 1.7591 0.8894 0.2399 
0.3000 0.4410 0.5590 1.1671 0.1163 1.8049 0.9090 0.2524 
0.3000 0.4509 0.5491 1.1648 0.1131 1.8448 0.9258 0.2651 
0.3000 0.4608 0.5392 1.1624 0.1100 1.8848 0.9394 0.2775 
0.3000 0.4707 0.5293 1.1599 0.1066 1.9208 0.9578 0.2890 
0.3000 0.4806 0.5194 1.1576 0.1033 1.9516 0.9680 0.2998 
0.3000 0.4904 0.5096 1.1553 0.1002 1.9868 0.9669 0.3101 
0.3000 0.5003 0.4997 1.1523 0.0966 2.0404 0.9729 0.3207 
0.3000 0.5102 0.4898 1.1491 0.0929 2.0912 0.9827 0.3320 
0.3000 0.5201 0.4799 1.1465 0.0898 2.1333 0.9951 0.3442 
0.3000 0.5300 0.4700 1.1442 0.0867 2.1763 1.0111 0.3572 
0.3000 0.5399 0.4601 1.1418 0.0841 2.2211 1.0285 0.3704 
0.3000 0.5498 0.4502 1.1392 0.0812 2.2622 1.0404 0.3833 
0.3000 0.5597 0.4403 1.1364 0.0786 2.3109 1.0531 0.3956 
0.3000 0.5696 0.4304 1.1336 0.0763 2.3596 1.0699 0.4075 
0.3000 0.5795 0.4205 1.1302 0.0739 2.4078 1.0830 0.4197 
0.3000 0.5894 0.4106 1.1266 0.0716 2.4732 1.0952 0.4325 
0.3000 0.5992 0.4008 1.1234 0.0695 2.5315 1.1064 0.4454 
0.3000 0.6091 0.3909 1.1194 0.0667 2.5735 1.1204 0.4576 
0.3000 0.6190 0.3810 1.1152 0.0635 2.6236 1.1380 0.4691 
0.3000 0.6289 0.3711 1.1115 0.0609 2.6746 1.1514 0.4802 
0.3000 0.6388 0.3612 1.1082 0.0584 2.7311 1.1633 0.4912 
0.3000 0.6487 0.3513 1.1053 0.0562 2.7956 1.1784 0.5025 
0.3000 0.6586 0.3414 1.1022 0.0539 2.8485 1.1933 0.5140 
0.3000 0.6685 0.3315 1.0988 0.0517 2.9057 1.2102 0.5258 
0.3000 0.6784 0.3216 1.0951 0.0497 2.9729 1.2205 0.5379 
0.3000 0.6883 0.3117 1.0917 0.0476 3.0184 1.2257 0.5500 
0.3000 0.6982 0.3018 1.0883 0.0459 3.0679 1.2365 0.5618 
0.3000 0.7080 0.2920 1.0848 0.0448 3.1413 1.2481 0.5729 
0.3000 0.7179 0.2821 1.0812 0.0437 3.2082 1.2586 0.5837 
0.3000 0.7278 0.2722 1.0766 0.0426 3.2709 1.2679 0.5950 
0.3000 0.7377 0.2623 1.0708 0.0412 3.3317 1.2836 0.6066 
0.3000 0.7476 0.2524 1.0649 0.0396 3.3859 1.3014 0.6181 
0.3000 0.7575 0.2425 1.0593 0.0378 3.4463 1.3088 0.6283 
0.3000 0.7674 0.2326 1.0543 0.0360 3.5081 1.3149 0.6370 
0.3000 0.7773 0.2227 1.0492 0.0346 3.5613 1.3246 0.6446 
0.3000 0.7872 0.2128 1.0439 0.0327 3.6212 1.3317 0.6523 
0.3000 0.7971 0.2029 1.0385 0.0306 3.6965 1.3393 0.6614 
0.3000 0.8070 0.1930 1.0331 0.0287 3.7945 1.3570 0.6721 
0.3000 0.8168 0.1832 1.0271 0.0274 3.8944 1.3745 0.6830 
0.3000 0.8267 0.1733 1.0204 0.0270 3.9894 1.3904 0.6928 
0.3000 0.8366 0.1634 1.0135 0.0263 4.0732 1.4023 0.7007 
0.3000 0.8465 0.1535 1.0062 0.0246 4.1765 1.4012 0.7072 
0.3000 0.8564 0.1436 0.9980 0.0221 4.2765 1.3944 0.7128 
0.3000 0.8663 0.1337 0.9898 0.0195 4.3553 1.3916 0.7179 
0.3000 0.8762 0.1238 0.9807 0.0175 4.4729 1.4041 0.7217 
0.3000 0.8861 0.1139 0.9709 0.0165 4.5916 1.4190 0.7240 
0.3000 0.8960 0.1040 0.9604 0.0165 4.7195 1.4177 0.7247 
0.3000 0.9059 0.0941 0.9485 0.0145 4.8639 1.4096 0.7245 
0.3000 0.9158 0.0842 0.9364 0.0122 4.9515 1.3909 0.7228 
0.3000 0.9256 0.0744 0.9214 0.0115 5.1380 1.3729 0.7179 
0.3000 0.9355 0.0645 0.9050 0.0115 5.3242 1.3578 0.7072 
0.3000 0.9454 0.0546 0.8860 0.0111 5.5499 1.3225 0.6915 
0.3000 0.9553 0.0447 0.8618 0.0099 5.9042 1.2904 0.6705 
0.3000 0.9652 0.0348 0.8351 0.0091 6.3505 1.2874 0.6467 
0.3000 0.9751 0.0249 0.8075 0.0076 7.1994 1.2011 0.6231 
0.4000 0.2651 0.7349 1.2070 0.2486 1.2180 0.6181 0.1363 
0.4000 0.2750 0.7250 1.2067 0.2382 1.1926 0.6448 0.1283 
0.4000 0.2849 0.7151 1.2060 0.2285 1.1987 0.6626 0.1203 
0.4000 0.2948 0.7052 1.2051 0.2190 1.2049 0.6812 0.1139 
0.4000 0.3047 0.6953 1.2038 0.2099 1.2143 0.7036 0.1107 
0.4000 0.3146 0.6854 1.2023 0.2011 1.2213 0.7191 0.1111 
0.4000 0.3244 0.6756 1.2011 0.1932 1.2391 0.7244 0.1154 
0.4000 0.3343 0.6657 1.2002 0.1860 1.2746 0.7341 0.1229 
0.4000 0.3442 0.6558 1.1992 0.1793 1.3179 0.7460 0.1329 
0.4000 0.3541 0.6459 1.1977 0.1721 1.3606 0.7590 0.1444 
0.4000 0.3640 0.6360 1.1959 0.1644 1.4092 0.7712 0.1567 
0.4000 0.3739 0.6261 1.1941 0.1581 1.4592 0.7848 0.1691 
0.4000 0.3838 0.6162 1.1922 0.1530 1.5042 0.8033 0.1807 
0.4000 0.3937 0.6063 1.1908 0.1486 1.5436 0.8243 0.1910 
0.4000 0.4036 0.5964 1.1897 0.1446 1.5872 0.8444 0.2001 
0.4000 0.4135 0.5865 1.1879 0.1402 1.6313 0.8656 0.2087 
0.4000 0.4234 0.5766 1.1861 0.1354 1.6723 0.8828 0.2180 
0.4000 0.4332 0.5668 1.1848 0.1306 1.7198 0.8937 0.2284 
0.4000 0.4431 0.5569 1.1836 0.1270 1.7567 0.9023 0.2395 
0.4000 0.4530 0.5470 1.1818 0.1243 1.7840 0.9169 0.2504 
0.4000 0.4629 0.5371 1.1795 0.1210 1.8143 0.9287 0.2610 
0.4000 0.4728 0.5272 1.1764 0.1168 1.8506 0.9380 0.2719 
0.4000 0.4827 0.5173 1.1722 0.1123 1.8986 0.9510 0.2836 
0.4000 0.4926 0.5074 1.1681 0.1080 1.9474 0.9640 0.2960 
0.4000 0.5025 0.4975 1.1646 0.1036 1.9902 0.9778 0.3089 
0.4000 0.5124 0.4876 1.1615 0.0990 2.0354 0.9886 0.3219 
0.4000 0.5223 0.4777 1.1585 0.0948 2.0845 1.0077 0.3348 
0.4000 0.5322 0.4678 1.1559 0.0914 2.1393 1.0258 0.3470 
0.4000 0.5420 0.4580 1.1537 0.0891 2.1887 1.0342 0.3581 
0.4000 0.5519 0.4481 1.1515 0.0865 2.2320 1.0418 0.3684 
0.4000 0.5618 0.4382 1.1489 0.0837 2.2749 1.0577 0.3787 
0.4000 0.5717 0.4283 1.1460 0.0819 2.3144 1.0793 0.3901 
0.4000 0.5816 0.4184 1.1427 0.0804 2.3629 1.0915 0.4028 
0.4000 0.5915 0.4085 1.1396 0.0778 2.4186 1.1010 0.4167 
0.4000 0.6014 0.3986 1.1366 0.0743 2.4729 1.1116 0.4309 
0.4000 0.6113 0.3887 1.1334 0.0710 2.5261 1.1274 0.4444 
0.4000 0.6212 0.3788 1.1300 0.0689 2.5814 1.1424 0.4570 
0.4000 0.6311 0.3689 1.1260 0.0676 2.6399 1.1509 0.4688 
0.4000 0.6409 0.3591 1.1221 0.0660 2.6847 1.1586 0.4807 
0.4000 0.6508 0.3492 1.1178 0.0633 2.7258 1.1727 0.4932 
0.4000 0.6607 0.3393 1.1135 0.0600 2.7790 1.1925 0.5060 
0.4000 0.6706 0.3294 1.1099 0.0570 2.8325 1.2062 0.5189 
0.4000 0.6805 0.3195 1.1064 0.0549 2.8976 1.2127 0.5314 
0.4000 0.6904 0.3096 1.1027 0.0533 2.9637 1.2158 0.5439 
0.4000 0.7003 0.2997 1.0992 0.0516 3.0250 1.2294 0.5570 
0.4000 0.7102 0.2898 1.0957 0.0498 3.0863 1.2533 0.5710 
0.4000 0.7201 0.2799 1.0912 0.0477 3.1385 1.2696 0.5855 
0.4000 0.7300 0.2700 1.0859 0.0452 3.1927 1.2813 0.5991 
0.4000 0.7399 0.2601 1.0809 0.0430 3.2571 1.2901 0.6111 
0.4000 0.7497 0.2503 1.0756 0.0407 3.3281 1.3010 0.6213 
0.4000 0.7596 0.2404 1.0701 0.0388 3.4101 1.3104 0.6305 
0.4000 0.7695 0.2305 1.0654 0.0381 3.4811 1.3176 0.6392 
0.4000 0.7794 0.2206 1.0605 0.0370 3.5261 1.3297 0.6478 
0.4000 0.7893 0.2107 1.0555 0.0357 3.5756 1.3415 0.6569 
0.4000 0.7992 0.2008 1.0503 0.0346 3.6769 1.3583 0.6665 
0.4000 0.8091 0.1909 1.0447 0.0326 3.8038 1.3784 0.6763 
0.4000 0.8190 0.1810 1.0386 0.0302 3.8865 1.3913 0.6856 
0.4000 0.8289 0.1711 1.0311 0.0283 3.9706 1.3956 0.6941 
0.4000 0.8388 0.1612 1.0236 0.0267 4.0663 1.3949 0.7020 
0.4000 0.8487 0.1513 1.0165 0.0247 4.1615 1.3975 0.7096 
0.4000 0.8585 0.1415 1.0094 0.0229 4.2273 1.3983 0.7173 
0.4000 0.8684 0.1316 1.0021 0.0217 4.2946 1.4008 0.7251 
0.4000 0.8783 0.1217 0.9938 0.0207 4.4283 1.4034 0.7323 
0.4000 0.8882 0.1118 0.9843 0.0198 4.5424 1.4057 0.7375 
0.4000 0.8981 0.1019 0.9732 0.0183 4.6782 1.4104 0.7391 
0.4000 0.9080 0.0920 0.9610 0.0166 4.8409 1.4057 0.7364 
0.4000 0.9179 0.0821 0.9476 0.0148 4.9505 1.3809 0.7294 
0.4000 0.9278 0.0722 0.9309 0.0127 5.1278 1.3588 0.7183 
0.4000 0.9377 0.0623 0.9139 0.0115 5.3151 1.3557 0.7018 
0.4000 0.9476 0.0524 0.8949 0.0103 5.6344 1.3297 0.6809 
0.4000 0.9575 0.0425 0.8707 0.0091 6.0405 1.2990 0.6552 
0.4000 0.9673 0.0327 0.8422 0.0077 6.5466 1.2685 0.6273 
0.4000 0.9772 0.0228 0.8162 0.0064 7.4027 1.1548 0.6007 
0.5000 0.2921 0.7079 1.2211 0.2343 1.2268 0.5857 0.1363 
0.5000 0.3020 0.6980 1.2201 0.2239 1.2063 0.6302 0.1339 
0.5000 0.3119 0.6881 1.2187 0.2142 1.2040 0.6669 0.1327 
0.5000 0.3218 0.6782 1.2176 0.2064 1.2251 0.6903 0.1334 
0.5000 0.3317 0.6683 1.2170 0.1997 1.2544 0.7127 0.1364 
0.5000 0.3416 0.6584 1.2170 0.1935 1.2861 0.7340 0.1414 
0.5000 0.3515 0.6485 1.2172 0.1874 1.3181 0.7523 0.1479 
0.5000 0.3614 0.6386 1.2170 0.1811 1.3573 0.7699 0.1552 
0.5000 0.3712 0.6288 1.2167 0.1758 1.4049 0.7806 0.1628 
0.5000 0.3811 0.6189 1.2160 0.1702 1.4527 0.7926 0.1703 
0.5000 0.3910 0.6090 1.2140 0.1634 1.4986 0.8041 0.1775 
0.5000 0.4009 0.5991 1.2118 0.1568 1.5382 0.8175 0.1846 
0.5000 0.4108 0.5892 1.2094 0.1508 1.5769 0.8360 0.1924 
0.5000 0.4207 0.5793 1.2068 0.1458 1.6136 0.8501 0.2018 
0.5000 0.4306 0.5694 1.2044 0.1414 1.6551 0.8647 0.2125 
0.5000 0.4405 0.5595 1.2024 0.1373 1.6926 0.8768 0.2238 
0.5000 0.4504 0.5496 1.1995 0.1327 1.7211 0.8873 0.2350 
0.5000 0.4603 0.5397 1.1962 0.1279 1.7455 0.9052 0.2461 
0.5000 0.4702 0.5298 1.1936 0.1243 1.7777 0.9219 0.2570 
0.5000 0.4800 0.5200 1.1908 0.1207 1.8290 0.9332 0.2676 
0.5000 0.4899 0.5101 1.1877 0.1163 1.8825 0.9460 0.2781 
0.5000 0.4998 0.5002 1.1845 0.1115 1.9315 0.9589 0.2890 
0.5000 0.5097 0.4903 1.1811 0.1073 1.9731 0.9715 0.3005 
0.5000 0.5196 0.4804 1.1778 0.1036 2.0094 0.9876 0.3128 
0.5000 0.5295 0.4705 1.1748 0.0994 2.0592 1.0064 0.3253 
0.5000 0.5394 0.4606 1.1718 0.0956 2.1144 1.0241 0.3373 
0.5000 0.5493 0.4507 1.1685 0.0928 2.1625 1.0356 0.3485 
0.5000 0.5592 0.4408 1.1646 0.0905 2.2132 1.0457 0.3592 
0.5000 0.5691 0.4309 1.1609 0.0878 2.2598 1.0621 0.3701 
0.5000 0.5790 0.4210 1.1582 0.0844 2.3013 1.0742 0.3815 
0.5000 0.5888 0.4112 1.1558 0.0817 2.3457 1.0921 0.3936 
0.5000 0.5987 0.4013 1.1539 0.0800 2.4005 1.1050 0.4061 
0.5000 0.6086 0.3914 1.1513 0.0787 2.4675 1.1148 0.4191 
0.5000 0.6185 0.3815 1.1478 0.0767 2.5199 1.1300 0.4324 
0.5000 0.6284 0.3716 1.1436 0.0736 2.5650 1.1446 0.4459 
0.5000 0.6383 0.3617 1.1392 0.0698 2.6131 1.1579 0.4594 
0.5000 0.6482 0.3518 1.1347 0.0665 2.6592 1.1717 0.4727 
0.5000 0.6581 0.3419 1.1304 0.0638 2.7177 1.1856 0.4852 
0.5000 0.6680 0.3320 1.1268 0.0616 2.7711 1.1968 0.4968 
0.5000 0.6779 0.3221 1.1229 0.0594 2.8222 1.2092 0.5082 
0.5000 0.6878 0.3122 1.1187 0.0570 2.8825 1.2198 0.5203 
0.5000 0.6976 0.3024 1.1153 0.0551 2.9500 1.2370 0.5337 
0.5000 0.7075 0.2925 1.1118 0.0536 3.0256 1.2598 0.5481 
0.5000 0.7174 0.2826 1.1072 0.0517 3.0793 1.2724 0.5628 
0.5000 0.7273 0.2727 1.1024 0.0493 3.1257 1.2839 0.5767 
0.5000 0.7372 0.2628 1.0976 0.0475 3.1708 1.2905 0.5895 
0.5000 0.7471 0.2529 1.0927 0.0462 3.2311 1.3012 0.6013 
0.5000 0.7570 0.2430 1.0878 0.0442 3.3272 1.3221 0.6125 
0.5000 0.7669 0.2331 1.0835 0.0420 3.4076 1.3306 0.6235 
0.5000 0.7768 0.2232 1.0785 0.0398 3.4716 1.3407 0.6345 
0.5000 0.7867 0.2133 1.0730 0.0380 3.5315 1.3510 0.6455 
0.5000 0.7966 0.2034 1.0675 0.0365 3.6019 1.3603 0.6564 
0.5000 0.8064 0.1936 1.0614 0.0351 3.7127 1.3796 0.6669 
0.5000 0.8163 0.1837 1.0559 0.0336 3.8121 1.3980 0.6767 
0.5000 0.8262 0.1738 1.0502 0.0313 3.9041 1.4054 0.6857 
0.5000 0.8361 0.1639 1.0431 0.0291 4.0054 1.4082 0.6944 
0.5000 0.8460 0.1540 1.0353 0.0275 4.1179 1.4151 0.7028 
0.5000 0.8559 0.1441 1.0268 0.0264 4.2029 1.4189 0.7107 
0.5000 0.8658 0.1342 1.0187 0.0254 4.2374 1.4142 0.7181 
0.5000 0.8757 0.1243 1.0106 0.0237 4.3633 1.4095 0.7252 
0.5000 0.8856 0.1144 1.0017 0.0218 4.4963 1.4069 0.7321 
0.5000 0.8955 0.1045 0.9921 0.0202 4.5802 1.4064 0.7378 
0.5000 0.9054 0.0946 0.9816 0.0180 4.7090 1.4082 0.7408 
0.5000 0.9152 0.0848 0.9700 0.0154 4.8127 1.3934 0.7395 
0.5000 0.9251 0.0749 0.9558 0.0129 5.0149 1.3782 0.7328 
0.5000 0.9350 0.0650 0.9403 0.0121 5.2417 1.3761 0.7186 
0.5000 0.9449 0.0551 0.9217 0.0116 5.4965 1.3447 0.6990 
0.5000 0.9548 0.0452 0.8990 0.0095 5.8691 1.3006 0.6742 
0.5000 0.9647 0.0353 0.8732 0.0067 6.2839 1.2779 0.6476 
0.5000 0.9746 0.0254 0.8429 0.0062 7.0905 1.1789 0.6224 
0.6000 0.3156 0.6844 1.2413 0.2289 1.2621 0.6086 0.1510 
0.6000 0.3255 0.6745 1.2397 0.2207 1.2439 0.6438 0.1435 
0.6000 0.3354 0.6646 1.2382 0.2120 1.2450 0.6685 0.1361 
0.6000 0.3453 0.6547 1.2368 0.2038 1.2548 0.6929 0.1306 
0.6000 0.3552 0.6448 1.2353 0.1965 1.2816 0.7134 0.1289 
0.6000 0.3651 0.6349 1.2339 0.1895 1.3119 0.7303 0.1315 
0.6000 0.3750 0.6250 1.2324 0.1830 1.3479 0.7494 0.1382 
0.6000 0.3849 0.6151 1.2305 0.1767 1.3918 0.7697 0.1471 
0.6000 0.3947 0.6053 1.2283 0.1705 1.4238 0.7845 0.1569 
0.6000 0.4046 0.5954 1.2261 0.1644 1.4586 0.8026 0.1670 
0.6000 0.4145 0.5855 1.2240 0.1586 1.5031 0.8218 0.1773 
0.6000 0.4244 0.5756 1.2215 0.1531 1.5367 0.8353 0.1882 
0.6000 0.4343 0.5657 1.2189 0.1470 1.5650 0.8513 0.1998 
0.6000 0.4442 0.5558 1.2159 0.1414 1.6002 0.8672 0.2118 
0.6000 0.4541 0.5459 1.2129 0.1368 1.6426 0.8827 0.2238 
0.6000 0.4640 0.5360 1.2101 0.1326 1.6952 0.8951 0.2358 
0.6000 0.4739 0.5261 1.2073 0.1281 1.7385 0.9050 0.2476 
0.6000 0.4838 0.5162 1.2041 0.1236 1.7794 0.9195 0.2595 
0.6000 0.4937 0.5063 1.2012 0.1192 1.8249 0.9375 0.2714 
0.6000 0.5035 0.4965 1.1991 0.1150 1.8758 0.9511 0.2833 
0.6000 0.5134 0.4866 1.1973 0.1114 1.9144 0.9628 0.2950 
0.6000 0.5233 0.4767 1.1950 0.1080 1.9450 0.9777 0.3066 
0.6000 0.5332 0.4668 1.1913 0.1045 2.0012 0.9980 0.3181 
0.6000 0.5431 0.4569 1.1878 0.1010 2.0567 1.0160 0.3296 
0.6000 0.5530 0.4470 1.1846 0.0983 2.1086 1.0261 0.3411 
0.6000 0.5629 0.4371 1.1814 0.0958 2.1654 1.0360 0.3522 
0.6000 0.5728 0.4272 1.1783 0.0922 2.2239 1.0514 0.3625 
0.6000 0.5827 0.4173 1.1750 0.0888 2.2751 1.0692 0.3721 
0.6000 0.5926 0.4074 1.1712 0.0860 2.3081 1.0876 0.3812 
0.6000 0.6025 0.3975 1.1670 0.0828 2.3526 1.0999 0.3908 
0.6000 0.6123 0.3877 1.1635 0.0797 2.3999 1.1050 0.4015 
0.6000 0.6222 0.3778 1.1609 0.0772 2.4512 1.1211 0.4136 
0.6000 0.6321 0.3679 1.1577 0.0751 2.5112 1.1476 0.4269 
0.6000 0.6420 0.3580 1.1538 0.0724 2.5653 1.1658 0.4412 
0.6000 0.6519 0.3481 1.1493 0.0696 2.6287 1.1791 0.4558 
0.6000 0.6618 0.3382 1.1446 0.0671 2.7019 1.1961 0.4699 
0.6000 0.6717 0.3283 1.1404 0.0641 2.7465 1.2095 0.4831 
0.6000 0.6816 0.3184 1.1367 0.0612 2.7917 1.2202 0.4957 
0.6000 0.6915 0.3085 1.1334 0.0589 2.8439 1.2318 0.5079 
0.6000 0.7014 0.2986 1.1299 0.0568 2.9005 1.2462 0.5202 
0.6000 0.7113 0.2887 1.1262 0.0548 2.9701 1.2673 0.5324 
0.6000 0.7211 0.2789 1.1219 0.0526 3.0252 1.2794 0.5444 
0.6000 0.7310 0.2690 1.1172 0.0501 3.0771 1.2795 0.5561 
0.6000 0.7409 0.2591 1.1129 0.0479 3.1192 1.2876 0.5678 
0.6000 0.7508 0.2492 1.1072 0.0459 3.1782 1.3095 0.5800 
0.6000 0.7607 0.2393 1.1014 0.0442 3.2567 1.3271 0.5926 
0.6000 0.7706 0.2294 1.0966 0.0427 3.3287 1.3339 0.6053 
0.6000 0.7805 0.2195 1.0917 0.0408 3.3979 1.3447 0.6174 
0.6000 0.7904 0.2096 1.0870 0.0390 3.4621 1.3546 0.6288 
0.6000 0.8003 0.1997 1.0815 0.0369 3.5355 1.3605 0.6393 
0.6000 0.8102 0.1898 1.0759 0.0353 3.6205 1.3710 0.6493 
0.6000 0.8201 0.1799 1.0708 0.0341 3.7070 1.3913 0.6586 
0.6000 0.8299 0.1701 1.0646 0.0329 3.8101 1.4034 0.6675 
0.6000 0.8398 0.1602 1.0580 0.0322 3.9205 1.4082 0.6764 
0.6000 0.8497 0.1503 1.0503 0.0306 4.0335 1.4142 0.6854 
0.6000 0.8596 0.1404 1.0417 0.0282 4.1219 1.4153 0.6940 
0.6000 0.8695 0.1305 1.0333 0.0259 4.2178 1.4146 0.7017 
0.6000 0.8794 0.1206 1.0237 0.0234 4.3617 1.4224 0.7078 
0.6000 0.8893 0.1107 1.0136 0.0211 4.5138 1.4357 0.7123 
0.6000 0.8992 0.1008 1.0024 0.0197 4.6521 1.4392 0.7154 
0.6000 0.9091 0.0909 0.9903 0.0191 4.7223 1.4253 0.7169 
0.6000 0.9190 0.0810 0.9777 0.0178 4.8043 1.4080 0.7157 
0.6000 0.9289 0.0711 0.9641 0.0153 4.9886 1.3972 0.7097 
0.6000 0.9387 0.0613 0.9494 0.0126 5.1646 1.3656 0.6955 
0.6000 0.9486 0.0514 0.9307 0.0098 5.4802 1.3195 0.6747 
0.6000 0.9585 0.0415 0.9076 0.0083 5.8401 1.2774 0.6478 
0.6000 0.9684 0.0316 0.8798 0.0071 6.3036 1.2691 0.6188 
0.6000 0.9783 0.0217 0.8543 0.0064 7.1353 1.1786 0.5914 
0.7000 0.3364 0.6636 1.2570 0.2187 1.2612 0.5826 0.1382 
0.7000 0.3463 0.6537 1.2553 0.2109 1.2425 0.6332 0.1357 
0.7000 0.3561 0.6439 1.2541 0.2039 1.2448 0.6703 0.1340 
0.7000 0.3660 0.6340 1.2531 0.1967 1.2582 0.6972 0.1341 
0.7000 0.3759 0.6241 1.2521 0.1891 1.2750 0.7181 0.1364 
0.7000 0.3858 0.6142 1.2505 0.1816 1.3031 0.7430 0.1411 
0.7000 0.3957 0.6043 1.2483 0.1745 1.3320 0.7612 0.1482 
0.7000 0.4056 0.5944 1.2458 0.1678 1.3683 0.7765 0.1572 
0.7000 0.4155 0.5845 1.2431 0.1620 1.4165 0.7960 0.1679 
0.7000 0.4254 0.5746 1.2404 0.1571 1.4613 0.8139 0.1798 
0.7000 0.4353 0.5647 1.2381 0.1532 1.4976 0.8317 0.1922 
0.7000 0.4452 0.5548 1.2359 0.1492 1.5308 0.8490 0.2046 
0.7000 0.4551 0.5449 1.2335 0.1444 1.5720 0.8644 0.2170 
0.7000 0.4649 0.5351 1.2307 0.1390 1.6220 0.8766 0.2292 
0.7000 0.4748 0.5252 1.2276 0.1337 1.6659 0.8914 0.2410 
0.7000 0.4847 0.5153 1.2243 0.1289 1.7074 0.9105 0.2517 
